marital status	age	sex	district	1994Q1	1995Q1	1996Q1	1997Q1	1998Q1	1999Q1	2000Q1	2001Q1	2002Q4
Married / seperated	80-89 years	Men	Polling area - 7. Kirkebjerg	52	45	53	47	44	53	54	54	50
Married / seperated	80-89 years	Men	Polling area - 7. Vanløse	119	122	121	120	114	103	96	101	97
Married / seperated	80-89 years	Men	Polling area - 8. Valby	84	79	79	75	62	63	65	69	63
Married / seperated	80-89 years	Men	Polling area - 8. Nord	70	68	80	76	70	64	67	64	57
Married / seperated	80-89 years	Men	Polling area - 8. Syd	41	48	54	58	64	60	63	70	69
Married / seperated	80-89 years	Men	Polling area - 8. Vest	53	51	45	51	47	49	50	50	44
Married / seperated	80-89 years	Men	Polling area - 8. Sydøst	31	31	24	25	23	27	27	27	29
Married / seperated	80-89 years	Men	Polling area - 8. Midt	74	72	63	59	51	47	41	36	33
Married / seperated	80-89 years	Men	Polling area - 9. Vesterbro	29	25	26	22	23	19	20	23	12
Married / seperated	80-89 years	Men	Polling area - 9. Nord	30	28	24	28	28	26	26	24	19
Married / seperated	80-89 years	Men	Polling area - 9. Syd	75	82	88	78	72	64	63	62	55
Married / seperated	80-89 years	Men	Polling area - 9. Øst	28	25	29	23	22	19	13	14	12
Married / seperated	80-89 years	Men	Polling area - 9. Vest	27	23	29	21	21	25	23	26	14
Married / seperated	80-89 years	Men	Polling area - 9. Midt	38	32	37	36	37	34	33	32	28
Married / seperated	80-89 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Married / seperated	80-89 years	Women	Copenhagen total	2166	2189	2113	2087	2023	1949	1870	1854	1773
Married / seperated	80-89 years	Women	District - Indre By	131	136	128	117	113	103	112	116	124
Married / seperated	80-89 years	Women	District - Østerbro	316	308	296	281	260	250	233	243	237
Married / seperated	80-89 years	Women	District - Nørrebro	182	168	163	181	183	168	162	150	138
Married / seperated	80-89 years	Women	District - Vesterbro/Kongens Enghave	156	155	153	141	136	133	122	123	95
Married / seperated	80-89 years	Women	District - Valby	235	237	222	225	212	204	204	214	219
Married / seperated	80-89 years	Women	District - Vanløse	239	238	210	207	209	211	194	195	187
Married / seperated	80-89 years	Women	District - Brønshøj-Husum	222	231	223	221	221	233	242	236	233
Married / seperated	80-89 years	Women	District - Bispebjerg	310	322	327	329	319	298	285	268	255
Married / seperated	80-89 years	Women	District - Amager Øst	211	211	196	194	193	178	162	164	145
Married / seperated	80-89 years	Women	District - Amager Vest	164	183	195	191	177	170	154	145	139
Married / seperated	80-89 years	Women	Polling area - 1. Østerbro	39	42	48	50	48	44	38	40	30
Married / seperated	80-89 years	Women	Polling area - 1. Øst	24	22	25	26	24	23	22	21	21
Married / seperated	80-89 years	Women	Polling area - 1. Nord	47	42	40	39	42	41	40	46	52
Married / seperated	80-89 years	Women	Polling area - 1. Syd	51	45	46	41	34	32	29	33	35
Married / seperated	80-89 years	Women	Polling area - 1. Vest	80	82	68	64	58	56	53	55	55
Married / seperated	80-89 years	Women	Polling area - 1. Nordvest	75	75	69	61	54	54	51	48	44
Married / seperated	80-89 years	Women	Polling area - 2. Sundbyvester	60	71	75	76	59	55	52	45	42
Married / seperated	80-89 years	Women	Polling area - 2. Nord	64	71	65	65	68	64	54	51	41
Married / seperated	80-89 years	Women	Polling area - 2. Syd	4	4	4	3	3	4	3	3	6
Married / seperated	80-89 years	Women	Polling area - 2. Øst	20	21	23	22	21	22	20	25	28
Married / seperated	80-89 years	Women	Polling area - 2. Vest	16	16	28	25	26	25	25	21	22
Married / seperated	80-89 years	Women	Polling area - 3. Indre By	37	31	32	32	23	27	24	24	21
Married / seperated	80-89 years	Women	Polling area - 3. Nord	43	41	35	34	33	30	36	32	38
Married / seperated	80-89 years	Women	Polling area - 3. Syd	18	18	20	23	21	17	20	22	25
Married / seperated	80-89 years	Women	Polling area - 3. Øst	33	46	41	28	36	30	32	38	41
Married / seperated	80-89 years	Women	Polling area - 4. Sundbyøster	41	36	39	44	41	44	28	34	39
Married / seperated	80-89 years	Women	Polling area - 4. Nord	67	74	63	56	55	51	49	47	36
Married / seperated	80-89 years	Women	Polling area - 4. Syd	47	47	44	43	42	34	36	39	32
Married / seperated	80-89 years	Women	Polling area - 4. Øst	56	54	50	51	55	49	49	44	38
Married / seperated	80-89 years	Women	Polling area - 5. Nørrebro	20	24	21	25	24	23	24	20	22
Married / seperated	80-89 years	Women	Polling area - 5. Nord	27	25	20	25	29	23	23	24	22
Married / seperated	80-89 years	Women	Polling area - 5. Nørrebrohallen	33	31	36	37	40	37	28	30	21
Married / seperated	80-89 years	Women	Polling area - 5. Syd	12	12	13	16	14	16	18	18	15
Married / seperated	80-89 years	Women	Polling area - 5. Øst	36	26	21	28	31	28	26	24	27
Married / seperated	80-89 years	Women	Polling area - 5. Vest	25	24	23	21	17	15	20	16	12
Married / seperated	80-89 years	Women	Polling area - 5. Nordvest	29	26	29	29	28	26	23	18	19
Married / seperated	80-89 years	Women	Polling area - 6. Bispebjerg	67	74	73	77	75	65	60	54	49
Married / seperated	80-89 years	Women	Polling area - 6. Vest	44	51	46	43	44	45	48	44	34
Married / seperated	80-89 years	Women	Polling area - 6. Nord	79	90	98	97	92	87	79	79	77
Married / seperated	80-89 years	Women	Polling area - 6. Øst	54	52	61	63	66	62	63	58	67
Married / seperated	80-89 years	Women	Polling area - 6. Syd	66	55	49	49	42	39	35	33	28
Married / seperated	80-89 years	Women	Polling area - 7. Brønshøj	39	38	34	35	24	22	21	22	13
Married / seperated	80-89 years	Women	Polling area - 7. Nord	10	11	11	11	9	7	6	5	5
Married / seperated	80-89 years	Women	Polling area - 7. Syd	70	73	59	58	59	51	51	47	37
Married / seperated	80-89 years	Women	Polling area - 7. Øst	63	58	57	53	55	61	63	58	65
Married / seperated	80-89 years	Women	Polling area - 7. Vest	76	84	81	78	74	87	93	88	81
Married / seperated	80-89 years	Women	Polling area - 7. Nordvest	46	50	47	50	63	66	68	72	77
Married / seperated	80-89 years	Women	Polling area - 7. Katrinedal	48	46	40	44	39	32	31	27	36
Married / seperated	80-89 years	Women	Polling area - 7. Kirkebjerg	35	32	30	28	32	41	38	40	34
Married / seperated	80-89 years	Women	Polling area - 7. Vanløse	74	77	74	71	75	77	65	72	72
Married / seperated	80-89 years	Women	Polling area - 8. Valby	55	60	54	57	48	50	52	57	59
Married / seperated	80-89 years	Women	Polling area - 8. Nord	44	45	44	52	49	47	43	44	39
Married / seperated	80-89 years	Women	Polling area - 8. Syd	27	28	30	29	32	28	35	36	43
Married / seperated	80-89 years	Women	Polling area - 8. Vest	43	42	42	34	31	26	27	33	33
Married / seperated	80-89 years	Women	Polling area - 8. Sydøst	25	24	20	23	21	24	24	22	19
Married / seperated	80-89 years	Women	Polling area - 8. Midt	41	38	32	30	31	29	23	22	26
Married / seperated	80-89 years	Women	Polling area - 9. Vesterbro	23	22	17	14	15	10	10	11	9
Married / seperated	80-89 years	Women	Polling area - 9. Nord	26	25	21	18	17	19	16	13	7
Married / seperated	80-89 years	Women	Polling area - 9. Syd	45	50	53	50	44	48	41	40	39
Married / seperated	80-89 years	Women	Polling area - 9. Øst	14	15	16	12	15	7	5	7	10
Married / seperated	80-89 years	Women	Polling area - 9. Vest	20	19	24	26	19	18	17	17	4
Married / seperated	80-89 years	Women	Polling area - 9. Midt	28	24	22	21	26	31	33	35	26
Married / seperated	80-89 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Married / seperated	90-99 + years	Men	Copenhagen total	208	214	201	199	200	215	230	229	235
Married / seperated	90-99 + years	Men	District - Indre By	23	15	10	10	13	13	11	16	14
Married / seperated	90-99 + years	Men	District - Østerbro	35	35	32	31	36	24	25	28	35
Married / seperated	90-99 + years	Men	District - Nørrebro	20	27	22	24	25	29	25	21	25
Married / seperated	90-99 + years	Men	District - Vesterbro/Kongens Enghave	18	16	15	16	13	15	16	15	10
Married / seperated	90-99 + years	Men	District - Valby	24	22	21	24	24	27	31	34	41
Married / seperated	90-99 + years	Men	District - Vanløse	22	25	21	20	22	22	23	21	25
Married / seperated	90-99 + years	Men	District - Brønshøj-Husum	12	17	19	16	12	19	28	29	30
Married / seperated	90-99 + years	Men	District - Bispebjerg	26	30	30	31	28	30	35	30	29
Married / seperated	90-99 + years	Men	District - Amager Øst	12	15	14	14	14	12	12	16	17
Married / seperated	90-99 + years	Men	District - Amager Vest	15	11	16	12	12	23	23	18	8
Married / seperated	90-99 + years	Men	Polling area - 1. Østerbro	4	6	5	6	7	7	5	7	5
Married / seperated	90-99 + years	Men	Polling area - 1. Øst	3	3	2	1	2	0	0	0	1
Married / seperated	90-99 + years	Men	Polling area - 1. Nord	8	4	4	3	3	2	4	5	7
Married / seperated	90-99 + years	Men	Polling area - 1. Syd	4	5	3	3	5	3	2	2	4
Married / seperated	90-99 + years	Men	Polling area - 1. Vest	11	11	12	14	13	7	10	9	11
Married / seperated	90-99 + years	Men	Polling area - 1. Nordvest	5	6	6	4	6	5	4	5	7
Married / seperated	90-99 + years	Men	Polling area - 2. Sundbyvester	7	6	7	4	5	11	9	7	4
Married / seperated	90-99 + years	Men	Polling area - 2. Nord	3	3	5	6	4	7	10	7	2
Married / seperated	90-99 + years	Men	Polling area - 2. Syd	0	0	1	0	1	1	1	0	0
Married / seperated	90-99 + years	Men	Polling area - 2. Øst	2	2	2	2	1	1	1	1	1
Married / seperated	90-99 + years	Men	Polling area - 2. Vest	3	0	1	0	1	3	2	3	1
Married / seperated	90-99 + years	Men	Polling area - 3. Indre By	5	4	3	2	2	3	3	4	4
Married / seperated	90-99 + years	Men	Polling area - 3. Nord	11	8	4	4	5	5	4	5	3
Married / seperated	90-99 + years	Men	Polling area - 3. Syd	2	0	1	3	4	1	2	3	3
Married / seperated	90-99 + years	Men	Polling area - 3. Øst	6	4	3	2	3	5	3	5	5
Married / seperated	90-99 + years	Men	Polling area - 4. Sundbyøster	2	1	1	3	3	2	1	2	4
Married / seperated	90-99 + years	Men	Polling area - 4. Nord	5	6	6	5	4	2	2	1	5
Married / seperated	90-99 + years	Men	Polling area - 4. Syd	3	3	4	4	4	4	5	7	5
Married / seperated	90-99 + years	Men	Polling area - 4. Øst	2	5	3	2	3	4	4	6	3
Married / seperated	90-99 + years	Men	Polling area - 5. Nørrebro	5	8	5	6	5	7	6	5	1
Married / seperated	90-99 + years	Men	Polling area - 5. Nord	2	4	4	3	4	6	4	5	7
Married / seperated	90-99 + years	Men	Polling area - 5. Nørrebrohallen	1	4	3	4	7	5	5	4	4
Married / seperated	90-99 + years	Men	Polling area - 5. Syd	4	4	1	1	0	0	0	0	0
Married / seperated	90-99 + years	Men	Polling area - 5. Øst	5	5	5	6	4	6	6	5	9
Married / seperated	90-99 + years	Men	Polling area - 5. Vest	1	0	1	2	2	2	1	2	2
Married / seperated	90-99 + years	Men	Polling area - 5. Nordvest	2	2	3	2	3	3	3	0	2
Married / seperated	90-99 + years	Men	Polling area - 6. Bispebjerg	2	2	3	4	2	6	7	6	7
Married / seperated	90-99 + years	Men	Polling area - 6. Vest	6	7	7	6	8	7	7	6	4
Married / seperated	90-99 + years	Men	Polling area - 6. Nord	8	8	10	9	8	8	7	5	7
Married / seperated	90-99 + years	Men	Polling area - 6. Øst	3	4	2	2	3	4	8	9	8
Married / seperated	90-99 + years	Men	Polling area - 6. Syd	7	9	8	10	7	5	6	4	3
Married / seperated	90-99 + years	Men	Polling area - 7. Brønshøj	4	4	3	1	1	2	3	3	5
Married / seperated	90-99 + years	Men	Polling area - 7. Nord	0	0	0	0	0	0	1	1	1
Married / seperated	90-99 + years	Men	Polling area - 7. Syd	8	11	9	7	10	11	10	9	7
Married / seperated	90-99 + years	Men	Polling area - 7. Øst	8	6	7	5	6	6	5	4	9
Married / seperated	90-99 + years	Men	Polling area - 7. Vest	2	6	9	9	4	8	14	13	11
Married / seperated	90-99 + years	Men	Polling area - 7. Nordvest	1	2	1	2	3	4	6	8	7
Married / seperated	90-99 + years	Men	Polling area - 7. Katrinedal	2	4	4	3	3	3	1	2	3
Married / seperated	90-99 + years	Men	Polling area - 7. Kirkebjerg	1	3	3	3	2	2	1	1	4
Married / seperated	90-99 + years	Men	Polling area - 7. Vanløse	8	6	4	6	5	5	10	9	8
Married / seperated	90-99 + years	Men	Polling area - 8. Valby	8	7	8	10	10	8	8	8	11
Married / seperated	90-99 + years	Men	Polling area - 8. Nord	4	4	1	4	5	5	6	3	6
Married / seperated	90-99 + years	Men	Polling area - 8. Syd	2	1	2	4	3	2	2	3	3
Married / seperated	90-99 + years	Men	Polling area - 8. Vest	4	3	5	3	4	4	5	8	8
Married / seperated	90-99 + years	Men	Polling area - 8. Sydøst	3	1	2	0	1	2	2	3	4
Married / seperated	90-99 + years	Men	Polling area - 8. Midt	3	6	3	3	1	6	8	9	9
Married / seperated	90-99 + years	Men	Polling area - 9. Vesterbro	6	4	2	1	1	1	0	0	2
Married / seperated	90-99 + years	Men	Polling area - 9. Nord	3	3	5	4	3	2	1	2	2
Married / seperated	90-99 + years	Men	Polling area - 9. Syd	3	3	2	3	3	7	5	6	3
Married / seperated	90-99 + years	Men	Polling area - 9. Øst	1	1	0	1	2	1	3	1	2
Married / seperated	90-99 + years	Men	Polling area - 9. Vest	3	2	2	4	1	1	3	3	0
Married / seperated	90-99 + years	Men	Polling area - 9. Midt	2	3	4	3	3	3	4	3	1
Married / seperated	90-99 + years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Married / seperated	90-99 + years	Women	Copenhagen total	111	110	110	114	117	141	140	128	127
Married / seperated	90-99 + years	Women	District - Indre By	13	5	8	11	11	10	9	10	10
Married / seperated	90-99 + years	Women	District - Østerbro	24	29	22	19	17	16	17	17	19
Married / seperated	90-99 + years	Women	District - Nørrebro	10	11	15	13	18	26	22	18	14
Married / seperated	90-99 + years	Women	District - Vesterbro/Kongens Enghave	7	6	6	8	5	7	5	6	6
Married / seperated	90-99 + years	Women	District - Valby	8	7	11	13	16	15	17	11	14
Married / seperated	90-99 + years	Women	District - Vanløse	11	12	9	8	10	14	19	20	19
Married / seperated	90-99 + years	Women	District - Brønshøj-Husum	16	18	13	16	12	20	19	15	14
Married / seperated	90-99 + years	Women	District - Bispebjerg	7	8	13	12	14	13	15	15	14
Married / seperated	90-99 + years	Women	District - Amager Øst	4	4	4	8	7	8	8	7	13
Married / seperated	90-99 + years	Women	District - Amager Vest	11	10	9	6	7	12	9	9	4
Married / seperated	90-99 + years	Women	Polling area - 1. Østerbro	2	2	2	3	2	1	0	1	5
Married / seperated	90-99 + years	Women	Polling area - 1. Øst	2	2	2	2	0	0	1	2	1
Married / seperated	90-99 + years	Women	Polling area - 1. Nord	4	3	3	3	2	4	3	2	4
Married / seperated	90-99 + years	Women	Polling area - 1. Syd	3	6	6	4	3	2	4	2	1
Married / seperated	90-99 + years	Women	Polling area - 1. Vest	4	6	3	3	4	4	4	5	4
Married / seperated	90-99 + years	Women	Polling area - 1. Nordvest	9	10	6	4	6	5	5	5	4
Married / seperated	90-99 + years	Women	Polling area - 2. Sundbyvester	5	5	3	3	2	6	3	3	1
Married / seperated	90-99 + years	Women	Polling area - 2. Nord	1	1	1	0	2	3	4	4	1
Married / seperated	90-99 + years	Women	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	90-99 + years	Women	Polling area - 2. Øst	2	2	3	2	2	1	2	2	1
Married / seperated	90-99 + years	Women	Polling area - 2. Vest	3	2	2	1	1	2	0	0	1
Married / seperated	90-99 + years	Women	Polling area - 3. Indre By	3	2	1	2	3	2	3	3	3
Married / seperated	90-99 + years	Women	Polling area - 3. Nord	3	1	3	5	5	4	3	4	4
Married / seperated	90-99 + years	Women	Polling area - 3. Syd	1	1	1	0	0	1	1	2	1
Married / seperated	90-99 + years	Women	Polling area - 3. Øst	6	1	3	4	3	3	2	1	2
Married / seperated	90-99 + years	Women	Polling area - 4. Sundbyøster	1	2	2	3	2	2	2	1	3
Married / seperated	90-99 + years	Women	Polling area - 4. Nord	0	0	0	0	1	3	5	3	5
Married / seperated	90-99 + years	Women	Polling area - 4. Syd	2	2	1	3	3	2	1	2	1
Married / seperated	90-99 + years	Women	Polling area - 4. Øst	1	0	1	2	1	1	0	1	4
Married / seperated	90-99 + years	Women	Polling area - 5. Nørrebro	0	1	3	3	3	7	5	3	1
Married / seperated	90-99 + years	Women	Polling area - 5. Nord	1	0	0	0	0	6	3	3	2
Married / seperated	90-99 + years	Women	Polling area - 5. Nørrebrohallen	2	2	2	2	3	2	4	1	2
Married / seperated	90-99 + years	Women	Polling area - 5. Syd	1	0	0	0	0	2	2	3	1
Married / seperated	90-99 + years	Women	Polling area - 5. Øst	4	6	7	5	8	6	6	6	7
Married / seperated	90-99 + years	Women	Polling area - 5. Vest	1	1	1	1	2	2	1	1	0
Married / seperated	90-99 + years	Women	Polling area - 5. Nordvest	1	1	2	2	2	1	1	1	1
Married / seperated	90-99 + years	Women	Polling area - 6. Bispebjerg	1	1	1	1	0	1	1	1	5
Married / seperated	90-99 + years	Women	Polling area - 6. Vest	1	0	0	1	3	1	3	1	1
Married / seperated	90-99 + years	Women	Polling area - 6. Nord	2	1	4	4	6	8	6	7	4
Married / seperated	90-99 + years	Women	Polling area - 6. Øst	2	3	5	3	1	0	1	4	2
Married / seperated	90-99 + years	Women	Polling area - 6. Syd	1	3	3	3	4	3	4	2	2
Married / seperated	90-99 + years	Women	Polling area - 7. Brønshøj	2	2	1	1	2	4	4	5	3
Married / seperated	90-99 + years	Women	Polling area - 7. Nord	1	0	0	1	1	1	0	0	0
Married / seperated	90-99 + years	Women	Polling area - 7. Syd	2	3	3	2	2	6	7	5	4
Married / seperated	90-99 + years	Women	Polling area - 7. Øst	5	3	1	3	4	5	5	5	1
Married / seperated	90-99 + years	Women	Polling area - 7. Vest	4	8	9	7	4	9	7	5	9
Married / seperated	90-99 + years	Women	Polling area - 7. Nordvest	5	5	2	4	2	2	4	2	2
Married / seperated	90-99 + years	Women	Polling area - 7. Katrinedal	3	4	1	2	2	1	1	1	2
Married / seperated	90-99 + years	Women	Polling area - 7. Kirkebjerg	0	0	0	1	1	3	4	6	5
Married / seperated	90-99 + years	Women	Polling area - 7. Vanløse	5	5	5	3	4	3	6	6	7
Married / seperated	90-99 + years	Women	Polling area - 8. Valby	1	1	1	3	2	3	3	2	0
Married / seperated	90-99 + years	Women	Polling area - 8. Nord	2	4	4	2	4	5	4	2	3
Married / seperated	90-99 + years	Women	Polling area - 8. Syd	2	0	2	3	3	0	0	1	1
Married / seperated	90-99 + years	Women	Polling area - 8. Vest	1	0	1	2	2	2	2	1	3
Married / seperated	90-99 + years	Women	Polling area - 8. Sydøst	0	0	0	0	1	1	3	1	2
Married / seperated	90-99 + years	Women	Polling area - 8. Midt	2	2	3	3	4	4	5	4	5
Married / seperated	90-99 + years	Women	Polling area - 9. Vesterbro	0	0	1	1	0	0	0	0	0
Married / seperated	90-99 + years	Women	Polling area - 9. Nord	2	2	2	3	3	3	2	1	1
Married / seperated	90-99 + years	Women	Polling area - 9. Syd	2	2	1	2	0	1	0	1	1
Married / seperated	90-99 + years	Women	Polling area - 9. Øst	0	0	0	0	0	0	0	0	1
Married / seperated	90-99 + years	Women	Polling area - 9. Vest	2	1	1	1	1	2	2	2	2
Married / seperated	90-99 + years	Women	Polling area - 9. Midt	1	1	1	1	1	1	1	2	1
Married / seperated	90-99 + years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Copenhagen total	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Indre By	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Østerbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Valby	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Vanløse	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Amager Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Amager Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Copenhagen total	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Indre By	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Østerbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Valby	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Vanløse	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Amager Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Amager Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
