marital status	age	sex	district	1985Q1	1986Q1	1987Q1	1988Q1	1989Q1	1990Q1	1991Q1	1992Q1	1993Q1
Married / seperated	80-89 years	Women	Polling area - 8. Sydøst	17	21	18	20	23	24	15	23	27
Married / seperated	80-89 years	Women	Polling area - 8. Midt	36	38	40	37	36	45	47	41	42
Married / seperated	80-89 years	Women	Polling area - 9. Vesterbro	28	28	28	24	19	23	26	21	22
Married / seperated	80-89 years	Women	Polling area - 9. Nord	22	20	23	21	23	23	20	17	27
Married / seperated	80-89 years	Women	Polling area - 9. Syd	35	33	29	32	34	31	36	43	50
Married / seperated	80-89 years	Women	Polling area - 9. Øst	18	15	15	16	16	16	16	17	14
Married / seperated	80-89 years	Women	Polling area - 9. Vest	32	25	27	25	22	23	24	20	19
Married / seperated	80-89 years	Women	Polling area - 9. Midt	19	22	21	18	16	17	23	28	29
Married / seperated	80-89 years	Women	Polling area - 9. Sydhavn	0	1	1	2	3	4	0	0	0
Married / seperated	90-99 + years	Men	Copenhagen total	198	205	211	190	200	184	208	215	215
Married / seperated	90-99 + years	Men	District - Indre By	9	15	17	16	13	10	13	19	19
Married / seperated	90-99 + years	Men	District - Østerbro	34	29	32	26	27	24	31	29	32
Married / seperated	90-99 + years	Men	District - Nørrebro	34	31	30	27	33	27	24	23	20
Married / seperated	90-99 + years	Men	District - Vesterbro/Kongens Enghave	19	14	14	10	6	6	11	14	20
Married / seperated	90-99 + years	Men	District - Valby	20	20	23	19	16	19	27	30	30
Married / seperated	90-99 + years	Men	District - Vanløse	12	15	18	17	17	20	25	21	17
Married / seperated	90-99 + years	Men	District - Brønshøj-Husum	16	19	20	16	21	20	21	18	14
Married / seperated	90-99 + years	Men	District - Bispebjerg	19	21	19	20	28	20	18	21	24
Married / seperated	90-99 + years	Men	District - Amager Øst	14	16	15	15	12	13	15	17	15
Married / seperated	90-99 + years	Men	District - Amager Vest	21	25	23	24	27	25	22	22	23
Married / seperated	90-99 + years	Men	Polling area - 1. Østerbro	10	10	10	4	3	2	6	5	6
Married / seperated	90-99 + years	Men	Polling area - 1. Øst	3	1	0	0	1	1	1	4	4
Married / seperated	90-99 + years	Men	Polling area - 1. Nord	8	3	3	2	3	2	4	7	3
Married / seperated	90-99 + years	Men	Polling area - 1. Syd	5	5	4	3	3	1	3	3	2
Married / seperated	90-99 + years	Men	Polling area - 1. Vest	4	4	5	8	10	11	10	5	11
Married / seperated	90-99 + years	Men	Polling area - 1. Nordvest	4	6	10	9	7	7	7	5	6
Married / seperated	90-99 + years	Men	Polling area - 2. Sundbyvester	7	8	7	9	8	7	7	10	10
Married / seperated	90-99 + years	Men	Polling area - 2. Nord	9	10	11	11	13	12	10	8	8
Married / seperated	90-99 + years	Men	Polling area - 2. Syd	3	3	1	1	2	2	0	0	0
Married / seperated	90-99 + years	Men	Polling area - 2. Øst	0	1	2	2	4	3	4	1	1
Married / seperated	90-99 + years	Men	Polling area - 2. Vest	2	3	2	1	0	1	1	3	4
Married / seperated	90-99 + years	Men	Polling area - 3. Indre By	5	5	5	2	1	1	5	6	6
Married / seperated	90-99 + years	Men	Polling area - 3. Nord	2	5	5	6	6	3	5	6	7
Married / seperated	90-99 + years	Men	Polling area - 3. Syd	0	2	3	2	2	2	1	1	1
Married / seperated	90-99 + years	Men	Polling area - 3. Øst	2	3	4	6	4	4	3	7	6
Married / seperated	90-99 + years	Men	Polling area - 4. Sundbyøster	0	3	2	1	2	3	4	5	3
Married / seperated	90-99 + years	Men	Polling area - 4. Nord	5	5	3	3	5	4	4	7	8
Married / seperated	90-99 + years	Men	Polling area - 4. Syd	6	5	5	4	4	5	3	2	3
Married / seperated	90-99 + years	Men	Polling area - 4. Øst	3	3	5	7	1	1	4	3	1
Married / seperated	90-99 + years	Men	Polling area - 5. Nørrebro	12	10	10	8	9	7	4	3	5
Married / seperated	90-99 + years	Men	Polling area - 5. Nord	4	2	3	2	4	3	2	1	2
Married / seperated	90-99 + years	Men	Polling area - 5. Nørrebrohallen	2	1	1	2	1	0	1	2	1
Married / seperated	90-99 + years	Men	Polling area - 5. Syd	3	2	2	2	2	3	5	5	3
Married / seperated	90-99 + years	Men	Polling area - 5. Øst	6	9	7	5	7	5	4	5	4
Married / seperated	90-99 + years	Men	Polling area - 5. Vest	2	3	5	5	5	5	4	4	3
Married / seperated	90-99 + years	Men	Polling area - 5. Nordvest	5	4	2	3	5	4	4	3	2
Married / seperated	90-99 + years	Men	Polling area - 6. Bispebjerg	3	3	5	3	5	3	3	2	2
Married / seperated	90-99 + years	Men	Polling area - 6. Vest	5	2	1	0	3	3	5	3	5
Married / seperated	90-99 + years	Men	Polling area - 6. Nord	4	7	7	9	13	8	6	6	7
Married / seperated	90-99 + years	Men	Polling area - 6. Øst	4	6	4	4	3	1	0	3	2
Married / seperated	90-99 + years	Men	Polling area - 6. Syd	3	3	2	4	4	5	4	7	8
Married / seperated	90-99 + years	Men	Polling area - 7. Brønshøj	0	1	3	3	4	4	4	3	4
Married / seperated	90-99 + years	Men	Polling area - 7. Nord	1	0	0	0	0	0	0	0	0
Married / seperated	90-99 + years	Men	Polling area - 7. Syd	4	4	3	5	3	6	5	6	4
Married / seperated	90-99 + years	Men	Polling area - 7. Øst	2	6	6	3	3	9	9	9	8
Married / seperated	90-99 + years	Men	Polling area - 7. Vest	7	8	10	10	13	8	8	4	0
Married / seperated	90-99 + years	Men	Polling area - 7. Nordvest	6	5	2	1	2	2	3	3	4
Married / seperated	90-99 + years	Men	Polling area - 7. Katrinedal	2	5	8	3	3	2	4	4	4
Married / seperated	90-99 + years	Men	Polling area - 7. Kirkebjerg	1	1	2	3	1	0	1	1	1
Married / seperated	90-99 + years	Men	Polling area - 7. Vanløse	5	4	4	5	9	9	12	9	6
Married / seperated	90-99 + years	Men	Polling area - 8. Valby	5	4	3	2	4	1	5	8	9
Married / seperated	90-99 + years	Men	Polling area - 8. Nord	3	3	3	2	2	7	9	8	6
Married / seperated	90-99 + years	Men	Polling area - 8. Syd	3	3	3	2	1	1	1	1	2
Married / seperated	90-99 + years	Men	Polling area - 8. Vest	2	3	6	7	5	6	7	6	6
Married / seperated	90-99 + years	Men	Polling area - 8. Sydøst	4	4	4	2	1	0	1	2	1
Married / seperated	90-99 + years	Men	Polling area - 8. Midt	3	3	4	4	3	4	4	5	6
Married / seperated	90-99 + years	Men	Polling area - 9. Vesterbro	4	3	2	2	1	0	0	1	4
Married / seperated	90-99 + years	Men	Polling area - 9. Nord	5	3	5	2	1	1	1	3	4
Married / seperated	90-99 + years	Men	Polling area - 9. Syd	3	3	2	3	2	2	4	4	5
Married / seperated	90-99 + years	Men	Polling area - 9. Øst	2	2	1	0	0	1	2	1	1
Married / seperated	90-99 + years	Men	Polling area - 9. Vest	4	1	2	1	1	1	3	4	4
Married / seperated	90-99 + years	Men	Polling area - 9. Midt	1	2	2	2	1	1	1	1	2
Married / seperated	90-99 + years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Married / seperated	90-99 + years	Women	Copenhagen total	72	80	85	87	85	98	100	105	103
Married / seperated	90-99 + years	Women	District - Indre By	1	1	0	2	4	3	3	7	7
Married / seperated	90-99 + years	Women	District - Østerbro	12	10	11	18	15	17	15	20	27
Married / seperated	90-99 + years	Women	District - Nørrebro	17	21	19	16	11	10	8	8	8
Married / seperated	90-99 + years	Women	District - Vesterbro/Kongens Enghave	6	7	7	5	4	5	4	6	5
Married / seperated	90-99 + years	Women	District - Valby	6	7	9	10	9	10	10	10	9
Married / seperated	90-99 + years	Women	District - Vanløse	4	4	5	4	10	13	13	12	9
Married / seperated	90-99 + years	Women	District - Brønshøj-Husum	6	7	11	10	11	11	14	16	12
Married / seperated	90-99 + years	Women	District - Bispebjerg	8	9	11	9	7	9	10	8	9
Married / seperated	90-99 + years	Women	District - Amager Øst	4	2	3	3	7	9	9	6	5
Married / seperated	90-99 + years	Women	District - Amager Vest	8	12	9	10	7	11	14	12	12
Married / seperated	90-99 + years	Women	Polling area - 1. Østerbro	3	3	3	4	3	4	3	3	3
Married / seperated	90-99 + years	Women	Polling area - 1. Øst	0	0	0	0	0	0	0	1	4
Married / seperated	90-99 + years	Women	Polling area - 1. Nord	5	4	1	3	0	2	4	4	5
Married / seperated	90-99 + years	Women	Polling area - 1. Syd	1	1	0	1	1	1	0	2	2
Married / seperated	90-99 + years	Women	Polling area - 1. Vest	1	1	5	5	5	5	3	6	7
Married / seperated	90-99 + years	Women	Polling area - 1. Nordvest	2	1	2	5	6	5	5	4	6
Married / seperated	90-99 + years	Women	Polling area - 2. Sundbyvester	0	4	2	3	2	4	5	5	7
Married / seperated	90-99 + years	Women	Polling area - 2. Nord	2	2	5	6	4	4	5	5	3
Married / seperated	90-99 + years	Women	Polling area - 2. Syd	5	4	1	0	0	0	0	0	0
Married / seperated	90-99 + years	Women	Polling area - 2. Øst	1	1	0	0	0	1	2	0	0
Married / seperated	90-99 + years	Women	Polling area - 2. Vest	0	1	1	1	1	2	2	2	2
Married / seperated	90-99 + years	Women	Polling area - 3. Indre By	0	0	0	0	0	1	2	3	2
Married / seperated	90-99 + years	Women	Polling area - 3. Nord	1	0	0	1	1	0	0	0	1
Married / seperated	90-99 + years	Women	Polling area - 3. Syd	0	0	0	1	1	1	1	1	1
Married / seperated	90-99 + years	Women	Polling area - 3. Øst	0	1	0	0	2	1	0	3	3
Married / seperated	90-99 + years	Women	Polling area - 4. Sundbyøster	3	1	1	0	1	4	3	2	1
Married / seperated	90-99 + years	Women	Polling area - 4. Nord	1	1	0	0	1	1	2	2	1
Married / seperated	90-99 + years	Women	Polling area - 4. Syd	0	0	0	0	4	4	4	2	2
Married / seperated	90-99 + years	Women	Polling area - 4. Øst	0	0	2	3	1	0	0	0	1
Married / seperated	90-99 + years	Women	Polling area - 5. Nørrebro	7	10	6	6	3	2	1	2	0
Married / seperated	90-99 + years	Women	Polling area - 5. Nord	1	0	0	2	2	0	0	0	1
Married / seperated	90-99 + years	Women	Polling area - 5. Nørrebrohallen	1	1	1	0	0	0	1	1	1
Married / seperated	90-99 + years	Women	Polling area - 5. Syd	3	4	3	1	1	1	1	3	2
Married / seperated	90-99 + years	Women	Polling area - 5. Øst	3	5	6	4	3	3	2	0	3
Married / seperated	90-99 + years	Women	Polling area - 5. Vest	0	0	2	3	2	4	3	2	1
Married / seperated	90-99 + years	Women	Polling area - 5. Nordvest	2	1	1	0	0	0	0	0	0
Married / seperated	90-99 + years	Women	Polling area - 6. Bispebjerg	0	0	0	0	0	0	2	1	1
Married / seperated	90-99 + years	Women	Polling area - 6. Vest	2	2	0	0	0	0	1	1	1
Married / seperated	90-99 + years	Women	Polling area - 6. Nord	2	3	5	5	3	4	4	1	2
Married / seperated	90-99 + years	Women	Polling area - 6. Øst	2	3	4	2	2	3	1	2	3
Married / seperated	90-99 + years	Women	Polling area - 6. Syd	2	1	2	2	2	2	2	3	2
Married / seperated	90-99 + years	Women	Polling area - 7. Brønshøj	0	1	1	2	2	1	2	2	1
Married / seperated	90-99 + years	Women	Polling area - 7. Nord	0	0	0	0	0	1	1	1	1
Married / seperated	90-99 + years	Women	Polling area - 7. Syd	1	0	0	1	2	2	2	2	1
Married / seperated	90-99 + years	Women	Polling area - 7. Øst	1	3	4	2	1	2	3	3	5
Married / seperated	90-99 + years	Women	Polling area - 7. Vest	1	2	5	5	6	6	7	8	3
Married / seperated	90-99 + years	Women	Polling area - 7. Nordvest	4	1	1	1	2	1	2	3	3
Married / seperated	90-99 + years	Women	Polling area - 7. Katrinedal	0	1	2	2	2	4	5	4	4
Married / seperated	90-99 + years	Women	Polling area - 7. Kirkebjerg	2	2	2	1	3	3	0	1	0
Married / seperated	90-99 + years	Women	Polling area - 7. Vanløse	1	1	1	0	3	4	5	4	3
Married / seperated	90-99 + years	Women	Polling area - 8. Valby	1	1	0	0	0	1	1	1	1
Married / seperated	90-99 + years	Women	Polling area - 8. Nord	2	2	3	3	2	2	2	2	1
Married / seperated	90-99 + years	Women	Polling area - 8. Syd	1	0	0	0	0	1	1	2	3
Married / seperated	90-99 + years	Women	Polling area - 8. Vest	1	2	5	5	4	2	4	3	3
Married / seperated	90-99 + years	Women	Polling area - 8. Sydøst	0	1	1	1	1	1	1	1	0
Married / seperated	90-99 + years	Women	Polling area - 8. Midt	1	1	0	1	2	3	1	1	1
Married / seperated	90-99 + years	Women	Polling area - 9. Vesterbro	1	1	1	0	0	0	0	0	0
Married / seperated	90-99 + years	Women	Polling area - 9. Nord	1	2	1	0	0	0	1	1	1
Married / seperated	90-99 + years	Women	Polling area - 9. Syd	1	1	2	3	2	3	2	2	2
Married / seperated	90-99 + years	Women	Polling area - 9. Øst	0	0	1	1	2	1	1	0	0
Married / seperated	90-99 + years	Women	Polling area - 9. Vest	2	2	1	1	0	1	0	3	2
Married / seperated	90-99 + years	Women	Polling area - 9. Midt	1	1	1	0	0	0	0	0	0
Married / seperated	90-99 + years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Copenhagen total	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Indre By	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Østerbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Valby	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Vanløse	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Amager Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Amager Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Copenhagen total	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Indre By	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Østerbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Valby	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Vanløse	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Amager Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Amager Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Copenhagen total	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Indre By	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Østerbro	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Valby	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Vanløse	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Amager Øst	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Amager Vest	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
