marital status	age	sex	district	2003Q4	2004Q4	2005Q4	2006Q4	2007Q4	2008Q4	2009Q4	2010Q4	2011Q4
Married / seperated	80-89 years	Women	Polling area - 7. Vest	81	81	85	83	78	63	63	52	43
Married / seperated	80-89 years	Women	Polling area - 7. Nordvest	76	71	64	60	58	53	58	57	53
Married / seperated	80-89 years	Women	Polling area - 7. Katrinedal	33	26	28	27	32	32	25	28	23
Married / seperated	80-89 years	Women	Polling area - 7. Kirkebjerg	35	33	28	28	24	27	22	22	19
Married / seperated	80-89 years	Women	Polling area - 7. Vanløse	78	74	70	68	64	54	47	37	44
Married / seperated	80-89 years	Women	Polling area - 8. Valby	58	54	51	46	36	37	30	32	36
Married / seperated	80-89 years	Women	Polling area - 8. Nord	38	30	32	22	20	20	16	18	20
Married / seperated	80-89 years	Women	Polling area - 8. Syd	45	42	46	40	37	38	37	36	38
Married / seperated	80-89 years	Women	Polling area - 8. Vest	29	23	20	20	24	18	16	13	10
Married / seperated	80-89 years	Women	Polling area - 8. Sydøst	19	18	14	12	11	9	10	7	8
Married / seperated	80-89 years	Women	Polling area - 8. Midt	21	17	18	19	18	21	15	16	18
Married / seperated	80-89 years	Women	Polling area - 9. Vesterbro	8	5	3	7	6	7	5	5	4
Married / seperated	80-89 years	Women	Polling area - 9. Nord	7	10	12	9	8	5	7	7	8
Married / seperated	80-89 years	Women	Polling area - 9. Syd	41	38	37	34	30	29	24	26	17
Married / seperated	80-89 years	Women	Polling area - 9. Øst	11	9	7	11	11	11	11	10	5
Married / seperated	80-89 years	Women	Polling area - 9. Vest	3	5	7	5	5	6	5	5	4
Married / seperated	80-89 years	Women	Polling area - 9. Midt	20	17	12	15	14	11	10	10	11
Married / seperated	80-89 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Married / seperated	90-99 + years	Men	Copenhagen total	230	236	221	219	219	205	194	211	199
Married / seperated	90-99 + years	Men	District - Indre By	16	14	12	14	20	18	17	20	16
Married / seperated	90-99 + years	Men	District - Østerbro	33	37	32	35	31	26	26	29	32
Married / seperated	90-99 + years	Men	District - Nørrebro	22	21	20	25	22	20	14	18	20
Married / seperated	90-99 + years	Men	District - Vesterbro/Kongens Enghave	13	15	13	14	14	12	11	13	8
Married / seperated	90-99 + years	Men	District - Valby	35	30	29	29	26	21	17	18	15
Married / seperated	90-99 + years	Men	District - Vanløse	28	24	24	21	18	19	18	20	18
Married / seperated	90-99 + years	Men	District - Brønshøj-Husum	23	24	20	23	23	25	27	27	31
Married / seperated	90-99 + years	Men	District - Bispebjerg	40	47	41	30	29	27	26	26	23
Married / seperated	90-99 + years	Men	District - Amager Øst	11	14	14	17	19	19	23	20	19
Married / seperated	90-99 + years	Men	District - Amager Vest	9	10	16	11	17	18	15	20	17
Married / seperated	90-99 + years	Men	Polling area - 1. Østerbro	4	5	4	6	4	4	4	4	4
Married / seperated	90-99 + years	Men	Polling area - 1. Øst	1	0	0	1	2	1	1	1	4
Married / seperated	90-99 + years	Men	Polling area - 1. Nord	8	8	9	9	6	7	7	4	7
Married / seperated	90-99 + years	Men	Polling area - 1. Syd	4	7	6	6	5	4	4	4	2
Married / seperated	90-99 + years	Men	Polling area - 1. Vest	9	10	8	10	9	8	7	9	8
Married / seperated	90-99 + years	Men	Polling area - 1. Nordvest	7	7	5	3	5	2	3	7	7
Married / seperated	90-99 + years	Men	Polling area - 2. Sundbyvester	6	5	6	4	6	7	5	7	8
Married / seperated	90-99 + years	Men	Polling area - 2. Nord	1	3	6	3	5	4	4	8	5
Married / seperated	90-99 + years	Men	Polling area - 2. Syd	0	0	1	0	1	1	0	1	0
Married / seperated	90-99 + years	Men	Polling area - 2. Øst	1	1	1	1	2	3	3	3	3
Married / seperated	90-99 + years	Men	Polling area - 2. Vest	1	1	2	3	3	3	3	1	1
Married / seperated	90-99 + years	Men	Polling area - 3. Indre By	3	4	2	0	3	2	1	3	5
Married / seperated	90-99 + years	Men	Polling area - 3. Nord	5	5	5	7	10	7	8	8	5
Married / seperated	90-99 + years	Men	Polling area - 3. Syd	2	1	0	1	1	1	1	3	1
Married / seperated	90-99 + years	Men	Polling area - 3. Øst	6	4	5	6	6	8	7	6	5
Married / seperated	90-99 + years	Men	Polling area - 4. Sundbyøster	4	3	4	7	5	7	7	5	4
Married / seperated	90-99 + years	Men	Polling area - 4. Nord	3	4	3	4	4	2	4	5	5
Married / seperated	90-99 + years	Men	Polling area - 4. Syd	3	6	7	5	6	6	9	6	6
Married / seperated	90-99 + years	Men	Polling area - 4. Øst	1	1	0	1	4	4	3	4	4
Married / seperated	90-99 + years	Men	Polling area - 5. Nørrebro	2	2	4	8	8	8	7	7	8
Married / seperated	90-99 + years	Men	Polling area - 5. Nord	4	3	3	4	3	2	0	1	1
Married / seperated	90-99 + years	Men	Polling area - 5. Nørrebrohallen	2	4	2	4	4	2	1	3	4
Married / seperated	90-99 + years	Men	Polling area - 5. Syd	1	0	1	3	3	4	2	2	2
Married / seperated	90-99 + years	Men	Polling area - 5. Øst	6	7	4	3	1	1	2	5	4
Married / seperated	90-99 + years	Men	Polling area - 5. Vest	3	3	3	2	2	2	1	0	1
Married / seperated	90-99 + years	Men	Polling area - 5. Nordvest	4	2	3	1	1	1	1	0	0
Married / seperated	90-99 + years	Men	Polling area - 6. Bispebjerg	3	5	3	3	4	1	2	4	2
Married / seperated	90-99 + years	Men	Polling area - 6. Vest	8	9	8	7	4	8	7	4	3
Married / seperated	90-99 + years	Men	Polling area - 6. Nord	13	16	17	12	10	7	6	5	5
Married / seperated	90-99 + years	Men	Polling area - 6. Øst	10	9	7	3	6	9	9	11	11
Married / seperated	90-99 + years	Men	Polling area - 6. Syd	6	8	6	5	5	2	2	2	2
Married / seperated	90-99 + years	Men	Polling area - 7. Brønshøj	3	2	1	0	0	1	1	2	1
Married / seperated	90-99 + years	Men	Polling area - 7. Nord	0	0	0	0	1	0	1	1	0
Married / seperated	90-99 + years	Men	Polling area - 7. Syd	4	4	5	5	5	4	4	4	3
Married / seperated	90-99 + years	Men	Polling area - 7. Øst	6	5	6	7	6	7	7	10	10
Married / seperated	90-99 + years	Men	Polling area - 7. Vest	10	12	11	13	10	10	10	10	12
Married / seperated	90-99 + years	Men	Polling area - 7. Nordvest	7	7	4	3	6	7	8	6	9
Married / seperated	90-99 + years	Men	Polling area - 7. Katrinedal	4	5	4	2	3	2	2	2	2
Married / seperated	90-99 + years	Men	Polling area - 7. Kirkebjerg	6	6	6	6	5	6	4	5	5
Married / seperated	90-99 + years	Men	Polling area - 7. Vanløse	11	7	7	8	5	7	8	7	7
Married / seperated	90-99 + years	Men	Polling area - 8. Valby	9	5	5	6	3	3	3	5	4
Married / seperated	90-99 + years	Men	Polling area - 8. Nord	6	2	3	2	2	2	1	3	2
Married / seperated	90-99 + years	Men	Polling area - 8. Syd	1	3	4	3	3	2	3	2	2
Married / seperated	90-99 + years	Men	Polling area - 8. Vest	9	9	8	7	7	6	4	3	3
Married / seperated	90-99 + years	Men	Polling area - 8. Sydøst	3	3	1	1	2	1	1	1	1
Married / seperated	90-99 + years	Men	Polling area - 8. Midt	7	8	8	10	9	7	5	4	3
Married / seperated	90-99 + years	Men	Polling area - 9. Vesterbro	2	2	2	1	1	1	1	3	1
Married / seperated	90-99 + years	Men	Polling area - 9. Nord	2	1	1	2	3	2	2	1	2
Married / seperated	90-99 + years	Men	Polling area - 9. Syd	6	8	6	6	7	5	5	8	4
Married / seperated	90-99 + years	Men	Polling area - 9. Øst	2	1	1	2	2	3	1	0	1
Married / seperated	90-99 + years	Men	Polling area - 9. Vest	1	1	2	2	0	1	1	1	0
Married / seperated	90-99 + years	Men	Polling area - 9. Midt	0	2	1	1	1	0	1	0	0
Married / seperated	90-99 + years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Married / seperated	90-99 + years	Women	Copenhagen total	124	144	147	141	134	133	119	110	114
Married / seperated	90-99 + years	Women	District - Indre By	9	7	7	7	12	12	14	13	10
Married / seperated	90-99 + years	Women	District - Østerbro	20	23	21	26	19	20	14	14	12
Married / seperated	90-99 + years	Women	District - Nørrebro	11	12	15	9	9	11	11	7	10
Married / seperated	90-99 + years	Women	District - Vesterbro/Kongens Enghave	10	14	13	11	12	11	8	5	7
Married / seperated	90-99 + years	Women	District - Valby	14	20	16	16	16	14	11	8	7
Married / seperated	90-99 + years	Women	District - Vanløse	14	11	12	11	11	12	11	11	19
Married / seperated	90-99 + years	Women	District - Brønshøj-Husum	13	13	18	16	15	19	14	15	16
Married / seperated	90-99 + years	Women	District - Bispebjerg	18	27	27	23	18	15	15	16	15
Married / seperated	90-99 + years	Women	District - Amager Øst	8	8	8	11	14	13	18	10	10
Married / seperated	90-99 + years	Women	District - Amager Vest	7	9	10	11	8	6	3	11	8
Married / seperated	90-99 + years	Women	Polling area - 1. Østerbro	3	2	1	4	2	2	2	3	3
Married / seperated	90-99 + years	Women	Polling area - 1. Øst	1	1	0	0	0	1	0	1	1
Married / seperated	90-99 + years	Women	Polling area - 1. Nord	6	6	6	8	6	7	3	1	1
Married / seperated	90-99 + years	Women	Polling area - 1. Syd	3	4	3	4	3	3	1	3	3
Married / seperated	90-99 + years	Women	Polling area - 1. Vest	6	6	8	6	5	6	6	3	1
Married / seperated	90-99 + years	Women	Polling area - 1. Nordvest	1	4	3	4	3	1	2	3	3
Married / seperated	90-99 + years	Women	Polling area - 2. Sundbyvester	3	4	5	4	3	2	0	2	3
Married / seperated	90-99 + years	Women	Polling area - 2. Nord	3	2	1	3	3	1	1	4	3
Married / seperated	90-99 + years	Women	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	90-99 + years	Women	Polling area - 2. Øst	1	1	1	2	1	3	2	4	1
Married / seperated	90-99 + years	Women	Polling area - 2. Vest	0	2	3	2	1	0	0	1	1
Married / seperated	90-99 + years	Women	Polling area - 3. Indre By	1	1	0	0	2	1	0	0	1
Married / seperated	90-99 + years	Women	Polling area - 3. Nord	4	3	4	4	4	4	6	4	3
Married / seperated	90-99 + years	Women	Polling area - 3. Syd	2	2	1	2	3	3	3	3	0
Married / seperated	90-99 + years	Women	Polling area - 3. Øst	2	1	2	1	3	4	5	6	6
Married / seperated	90-99 + years	Women	Polling area - 4. Sundbyøster	3	2	2	3	5	5	5	2	2
Married / seperated	90-99 + years	Women	Polling area - 4. Nord	2	3	2	3	4	3	6	3	4
Married / seperated	90-99 + years	Women	Polling area - 4. Syd	1	1	1	1	2	3	4	3	3
Married / seperated	90-99 + years	Women	Polling area - 4. Øst	2	2	3	4	3	2	3	2	1
Married / seperated	90-99 + years	Women	Polling area - 5. Nørrebro	2	2	6	1	4	4	4	1	3
Married / seperated	90-99 + years	Women	Polling area - 5. Nord	4	4	4	2	1	1	1	1	1
Married / seperated	90-99 + years	Women	Polling area - 5. Nørrebrohallen	0	1	2	2	2	1	0	0	0
Married / seperated	90-99 + years	Women	Polling area - 5. Syd	1	1	0	0	0	2	1	1	3
Married / seperated	90-99 + years	Women	Polling area - 5. Øst	2	4	3	3	2	3	4	4	3
Married / seperated	90-99 + years	Women	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	90-99 + years	Women	Polling area - 5. Nordvest	2	0	0	1	0	0	1	0	0
Married / seperated	90-99 + years	Women	Polling area - 6. Bispebjerg	4	6	8	6	3	2	2	5	3
Married / seperated	90-99 + years	Women	Polling area - 6. Vest	3	3	4	3	2	3	1	3	2
Married / seperated	90-99 + years	Women	Polling area - 6. Nord	6	10	11	11	8	8	7	4	6
Married / seperated	90-99 + years	Women	Polling area - 6. Øst	3	3	2	0	2	2	4	3	3
Married / seperated	90-99 + years	Women	Polling area - 6. Syd	2	5	2	3	3	0	1	1	1
Married / seperated	90-99 + years	Women	Polling area - 7. Brønshøj	3	0	2	1	1	1	1	2	3
Married / seperated	90-99 + years	Women	Polling area - 7. Nord	0	1	1	0	0	0	0	0	1
Married / seperated	90-99 + years	Women	Polling area - 7. Syd	2	1	0	1	2	2	2	2	3
Married / seperated	90-99 + years	Women	Polling area - 7. Øst	3	3	4	5	2	4	2	4	4
Married / seperated	90-99 + years	Women	Polling area - 7. Vest	7	7	6	7	9	10	8	5	4
Married / seperated	90-99 + years	Women	Polling area - 7. Nordvest	1	2	5	3	3	4	3	5	6
Married / seperated	90-99 + years	Women	Polling area - 7. Katrinedal	3	4	4	2	2	2	2	1	3
Married / seperated	90-99 + years	Women	Polling area - 7. Kirkebjerg	5	4	5	4	5	6	5	5	7
Married / seperated	90-99 + years	Women	Polling area - 7. Vanløse	3	2	3	4	2	2	2	2	4
Married / seperated	90-99 + years	Women	Polling area - 8. Valby	0	4	4	3	1	2	3	4	1
Married / seperated	90-99 + years	Women	Polling area - 8. Nord	2	2	2	2	1	1	0	0	1
Married / seperated	90-99 + years	Women	Polling area - 8. Syd	2	2	1	1	2	2	2	1	1
Married / seperated	90-99 + years	Women	Polling area - 8. Vest	5	5	4	4	3	4	3	2	3
Married / seperated	90-99 + years	Women	Polling area - 8. Sydøst	1	1	1	1	3	2	1	0	0
Married / seperated	90-99 + years	Women	Polling area - 8. Midt	4	6	4	5	6	3	2	1	1
Married / seperated	90-99 + years	Women	Polling area - 9. Vesterbro	1	1	1	0	0	0	0	0	0
Married / seperated	90-99 + years	Women	Polling area - 9. Nord	2	2	1	1	2	2	2	1	1
Married / seperated	90-99 + years	Women	Polling area - 9. Syd	3	6	6	3	4	4	3	3	3
Married / seperated	90-99 + years	Women	Polling area - 9. Øst	1	2	1	1	1	0	0	0	1
Married / seperated	90-99 + years	Women	Polling area - 9. Vest	2	1	1	3	2	2	1	0	0
Married / seperated	90-99 + years	Women	Polling area - 9. Midt	1	2	3	3	3	3	2	1	2
Married / seperated	90-99 + years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Copenhagen total	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Indre By	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Østerbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Valby	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Vanløse	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Amager Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	District - Amager Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Copenhagen total	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Indre By	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Østerbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Valby	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Vanløse	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Amager Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	District - Amager Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Widowed	0-9 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Copenhagen total	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Indre By	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Østerbro	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Nørrebro	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Valby	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Vanløse	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Amager Øst	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	District - Amager Vest	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Widowed	10-19 years	Men	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
