citizenship	age	sex	district	2009Q4	2010Q4	2011Q4	2012Q4	2013Q4	2014Q4
Western countries	50-54 years	Women	Polling area - 1. Nord	16	19	22	19	21	26
Western countries	50-54 years	Women	Polling area - 1. Syd	20	22	28	26	31	33
Western countries	50-54 years	Women	Polling area - 1. Vest	13	11	13	18	26	25
Western countries	50-54 years	Women	Polling area - 1. Nordvest	12	12	9	11	11	12
Western countries	50-54 years	Women	Polling area - 2. Sundbyvester	7	12	13	19	21	21
Western countries	50-54 years	Women	Polling area - 2. Nord	18	17	16	18	21	19
Western countries	50-54 years	Women	Polling area - 2. Syd	10	9	13	9	9	11
Western countries	50-54 years	Women	Polling area - 2. Øst	10	8	8	6	6	9
Western countries	50-54 years	Women	Polling area - 2. Vest	14	14	14	8	15	20
Western countries	50-54 years	Women	Polling area - 3. Indre By	30	42	44	31	37	43
Western countries	50-54 years	Women	Polling area - 3. Nord	16	16	26	26	29	29
Western countries	50-54 years	Women	Polling area - 3. Syd	21	21	24	33	31	23
Western countries	50-54 years	Women	Polling area - 3. Øst	50	48	45	47	47	49
Western countries	50-54 years	Women	Polling area - 4. Sundbyøster	11	11	10	9	18	22
Western countries	50-54 years	Women	Polling area - 4. Nord	13	16	21	24	23	20
Western countries	50-54 years	Women	Polling area - 4. Syd	10	11	10	14	16	16
Western countries	50-54 years	Women	Polling area - 4. Øst	20	19	18	16	14	13
Western countries	50-54 years	Women	Polling area - 5. Nørrebro	12	12	9	9	11	9
Western countries	50-54 years	Women	Polling area - 5. Nord	2	6	8	6	7	8
Western countries	50-54 years	Women	Polling area - 5. Nørrebrohallen	10	7	6	8	8	7
Western countries	50-54 years	Women	Polling area - 5. Syd	11	12	12	11	15	14
Western countries	50-54 years	Women	Polling area - 5. Øst	9	11	11	13	14	13
Western countries	50-54 years	Women	Polling area - 5. Vest	9	5	8	8	7	8
Western countries	50-54 years	Women	Polling area - 5. Nordvest	17	14	8	4	6	8
Western countries	50-54 years	Women	Polling area - 6. Bispebjerg	11	11	13	15	19	21
Western countries	50-54 years	Women	Polling area - 6. Vest	8	10	9	12	13	13
Western countries	50-54 years	Women	Polling area - 6. Nord	11	11	8	15	16	22
Western countries	50-54 years	Women	Polling area - 6. Øst	4	3	7	9	5	7
Western countries	50-54 years	Women	Polling area - 6. Syd	8	8	11	11	17	15
Western countries	50-54 years	Women	Polling area - 7. Brønshøj	4	3	5	7	6	5
Western countries	50-54 years	Women	Polling area - 7. Nord	9	9	10	15	16	16
Western countries	50-54 years	Women	Polling area - 7. Syd	3	6	9	7	3	5
Western countries	50-54 years	Women	Polling area - 7. Øst	17	13	14	12	12	15
Western countries	50-54 years	Women	Polling area - 7. Vest	8	9	10	11	13	13
Western countries	50-54 years	Women	Polling area - 7. Nordvest	12	11	9	14	11	17
Western countries	50-54 years	Women	Polling area - 7. Katrinedal	7	8	5	6	5	5
Western countries	50-54 years	Women	Polling area - 7. Kirkebjerg	10	5	4	6	2	8
Western countries	50-54 years	Women	Polling area - 7. Vanløse	13	9	8	8	8	9
Western countries	50-54 years	Women	Polling area - 8. Valby	6	10	15	15	13	15
Western countries	50-54 years	Women	Polling area - 8. Nord	3	4	6	7	9	9
Western countries	50-54 years	Women	Polling area - 8. Syd	4	9	7	8	9	7
Western countries	50-54 years	Women	Polling area - 8. Vest	5	5	5	6	5	7
Western countries	50-54 years	Women	Polling area - 8. Sydøst	6	6	7	6	6	7
Western countries	50-54 years	Women	Polling area - 8. Midt	5	3	4	5	5	6
Western countries	50-54 years	Women	Polling area - 9. Vesterbro	9	9	5	9	14	13
Western countries	50-54 years	Women	Polling area - 9. Nord	11	13	16	16	19	18
Western countries	50-54 years	Women	Polling area - 9. Syd	11	10	13	14	14	16
Western countries	50-54 years	Women	Polling area - 9. Øst	26	29	33	33	27	18
Western countries	50-54 years	Women	Polling area - 9. Vest	10	8	8	9	10	13
Western countries	50-54 years	Women	Polling area - 9. Midt	3	0	3	2	2	3
Western countries	50-54 years	Women	Polling area - 9. Sydhavn	7	10	8	9	9	10
Western countries	55-59 years	Men	Copenhagen total	705	759	776	763	811	849
Western countries	55-59 years	Men	District - Indre By	131	131	117	127	152	142
Western countries	55-59 years	Men	District - Østerbro	101	104	119	111	109	115
Western countries	55-59 years	Men	District - Nørrebro	93	96	91	87	77	81
Western countries	55-59 years	Men	District - Vesterbro/Kongens Enghave	83	96	103	96	97	114
Western countries	55-59 years	Men	District - Valby	44	46	46	50	53	66
Western countries	55-59 years	Men	District - Vanløse	31	31	34	38	36	28
Western countries	55-59 years	Men	District - Brønshøj-Husum	40	53	54	61	65	60
Western countries	55-59 years	Men	District - Bispebjerg	49	55	56	51	63	68
Western countries	55-59 years	Men	District - Amager Øst	65	68	69	69	69	71
Western countries	55-59 years	Men	District - Amager Vest	52	56	64	65	79	90
Western countries	55-59 years	Men	District - Unlocated	16	23	23	8	11	14
Western countries	55-59 years	Men	Polling area - 1. Østerbro	22	23	31	24	21	22
Western countries	55-59 years	Men	Polling area - 1. Øst	15	15	22	20	16	17
Western countries	55-59 years	Men	Polling area - 1. Nord	14	17	17	15	11	8
Western countries	55-59 years	Men	Polling area - 1. Syd	29	28	22	26	27	28
Western countries	55-59 years	Men	Polling area - 1. Vest	7	7	14	13	18	19
Western countries	55-59 years	Men	Polling area - 1. Nordvest	14	14	13	13	16	21
Western countries	55-59 years	Men	Polling area - 2. Sundbyvester	16	14	11	11	15	18
Western countries	55-59 years	Men	Polling area - 2. Nord	12	15	17	15	21	21
Western countries	55-59 years	Men	Polling area - 2. Syd	8	6	11	10	11	12
Western countries	55-59 years	Men	Polling area - 2. Øst	8	11	13	13	14	15
Western countries	55-59 years	Men	Polling area - 2. Vest	8	10	12	16	18	24
Western countries	55-59 years	Men	Polling area - 3. Indre By	54	61	57	40	57	66
Western countries	55-59 years	Men	Polling area - 3. Nord	24	23	20	22	25	16
Western countries	55-59 years	Men	Polling area - 3. Syd	26	28	23	33	33	32
Western countries	55-59 years	Men	Polling area - 3. Øst	43	42	40	40	48	42
Western countries	55-59 years	Men	Polling area - 4. Sundbyøster	18	18	16	8	9	14
Western countries	55-59 years	Men	Polling area - 4. Nord	15	18	19	26	27	28
Western countries	55-59 years	Men	Polling area - 4. Syd	17	16	17	16	16	14
Western countries	55-59 years	Men	Polling area - 4. Øst	15	16	17	19	17	15
Western countries	55-59 years	Men	Polling area - 5. Nørrebro	12	13	10	9	7	9
Western countries	55-59 years	Men	Polling area - 5. Nord	18	16	16	17	10	11
Western countries	55-59 years	Men	Polling area - 5. Nørrebrohallen	19	18	17	15	14	13
Western countries	55-59 years	Men	Polling area - 5. Syd	10	12	15	12	16	20
Western countries	55-59 years	Men	Polling area - 5. Øst	14	14	15	19	17	15
Western countries	55-59 years	Men	Polling area - 5. Vest	9	12	11	8	6	3
Western countries	55-59 years	Men	Polling area - 5. Nordvest	11	11	7	7	7	10
Western countries	55-59 years	Men	Polling area - 6. Bispebjerg	10	12	16	12	19	26
Western countries	55-59 years	Men	Polling area - 6. Vest	5	7	7	7	10	12
Western countries	55-59 years	Men	Polling area - 6. Nord	13	14	13	13	12	13
Western countries	55-59 years	Men	Polling area - 6. Øst	4	6	6	7	9	6
Western countries	55-59 years	Men	Polling area - 6. Syd	17	16	14	12	13	11
Western countries	55-59 years	Men	Polling area - 7. Brønshøj	4	6	7	7	5	4
Western countries	55-59 years	Men	Polling area - 7. Nord	6	7	10	11	12	18
Western countries	55-59 years	Men	Polling area - 7. Syd	5	6	6	8	7	5
Western countries	55-59 years	Men	Polling area - 7. Øst	13	20	17	19	18	10
Western countries	55-59 years	Men	Polling area - 7. Vest	10	11	11	10	12	11
Western countries	55-59 years	Men	Polling area - 7. Nordvest	8	10	10	15	18	17
Western countries	55-59 years	Men	Polling area - 7. Katrinedal	3	3	4	3	3	4
Western countries	55-59 years	Men	Polling area - 7. Kirkebjerg	14	12	12	13	11	6
Western countries	55-59 years	Men	Polling area - 7. Vanløse	8	9	11	13	15	13
Western countries	55-59 years	Men	Polling area - 8. Valby	10	10	8	9	10	12
Western countries	55-59 years	Men	Polling area - 8. Nord	8	9	13	12	9	14
Western countries	55-59 years	Men	Polling area - 8. Syd	10	10	5	7	10	13
Western countries	55-59 years	Men	Polling area - 8. Vest	2	2	6	8	9	11
Western countries	55-59 years	Men	Polling area - 8. Sydøst	7	10	9	10	10	11
Western countries	55-59 years	Men	Polling area - 8. Midt	7	5	5	4	5	5
Western countries	55-59 years	Men	Polling area - 9. Vesterbro	6	9	10	13	9	14
Western countries	55-59 years	Men	Polling area - 9. Nord	14	18	21	19	17	19
Western countries	55-59 years	Men	Polling area - 9. Syd	16	18	17	19	19	16
Western countries	55-59 years	Men	Polling area - 9. Øst	27	27	30	21	16	15
Western countries	55-59 years	Men	Polling area - 9. Vest	11	13	15	16	14	15
Western countries	55-59 years	Men	Polling area - 9. Midt	7	9	7	4	14	25
Western countries	55-59 years	Men	Polling area - 9. Sydhavn	2	2	3	4	8	10
Western countries	55-59 years	Women	Copenhagen total	531	536	561	580	596	614
Western countries	55-59 years	Women	District - Indre By	110	104	101	98	106	115
Western countries	55-59 years	Women	District - Østerbro	82	84	86	90	84	76
Western countries	55-59 years	Women	District - Nørrebro	64	56	56	57	59	60
Western countries	55-59 years	Women	District - Vesterbro/Kongens Enghave	67	65	74	74	77	65
Western countries	55-59 years	Women	District - Valby	29	28	28	34	36	31
Western countries	55-59 years	Women	District - Vanløse	27	32	27	28	30	35
Western countries	55-59 years	Women	District - Brønshøj-Husum	29	31	38	39	39	52
Western countries	55-59 years	Women	District - Bispebjerg	39	43	56	55	62	59
Western countries	55-59 years	Women	District - Amager Øst	44	45	43	47	40	52
Western countries	55-59 years	Women	District - Amager Vest	38	44	46	55	59	63
Western countries	55-59 years	Women	District - Unlocated	2	4	6	3	4	6
Western countries	55-59 years	Women	Polling area - 1. Østerbro	10	11	14	19	15	11
Western countries	55-59 years	Women	Polling area - 1. Øst	9	10	11	11	10	10
Western countries	55-59 years	Women	Polling area - 1. Nord	7	11	13	14	14	11
Western countries	55-59 years	Women	Polling area - 1. Syd	21	18	15	17	17	17
Western countries	55-59 years	Women	Polling area - 1. Vest	18	17	14	13	12	13
Western countries	55-59 years	Women	Polling area - 1. Nordvest	17	17	19	16	16	14
Western countries	55-59 years	Women	Polling area - 2. Sundbyvester	10	10	6	8	7	10
Western countries	55-59 years	Women	Polling area - 2. Nord	8	8	13	14	16	21
Western countries	55-59 years	Women	Polling area - 2. Syd	4	9	7	10	9	9
Western countries	55-59 years	Women	Polling area - 2. Øst	7	9	8	10	12	10
Western countries	55-59 years	Women	Polling area - 2. Vest	9	8	12	13	15	13
Western countries	55-59 years	Women	Polling area - 3. Indre By	26	25	27	28	31	33
Western countries	55-59 years	Women	Polling area - 3. Nord	21	22	23	16	16	14
Western countries	55-59 years	Women	Polling area - 3. Syd	28	23	19	20	20	23
Western countries	55-59 years	Women	Polling area - 3. Øst	37	38	38	37	43	51
Western countries	55-59 years	Women	Polling area - 4. Sundbyøster	10	13	13	17	13	12
Western countries	55-59 years	Women	Polling area - 4. Nord	13	12	11	12	11	16
Western countries	55-59 years	Women	Polling area - 4. Syd	7	3	4	6	4	9
Western countries	55-59 years	Women	Polling area - 4. Øst	14	17	15	12	12	15
Western countries	55-59 years	Women	Polling area - 5. Nørrebro	5	6	9	9	6	9
Western countries	55-59 years	Women	Polling area - 5. Nord	7	4	5	7	5	5
Western countries	55-59 years	Women	Polling area - 5. Nørrebrohallen	8	8	8	7	8	9
Western countries	55-59 years	Women	Polling area - 5. Syd	15	15	13	12	13	10
Western countries	55-59 years	Women	Polling area - 5. Øst	11	6	5	4	7	7
Western countries	55-59 years	Women	Polling area - 5. Vest	7	7	6	4	4	5
Western countries	55-59 years	Women	Polling area - 5. Nordvest	11	10	10	14	16	15
Western countries	55-59 years	Women	Polling area - 6. Bispebjerg	12	11	13	15	16	14
Western countries	55-59 years	Women	Polling area - 6. Vest	5	6	8	7	10	12
Western countries	55-59 years	Women	Polling area - 6. Nord	6	7	14	16	19	16
Western countries	55-59 years	Women	Polling area - 6. Øst	9	10	11	8	9	7
Western countries	55-59 years	Women	Polling area - 6. Syd	7	9	10	9	8	10
Western countries	55-59 years	Women	Polling area - 7. Brønshøj	2	2	3	3	2	4
Western countries	55-59 years	Women	Polling area - 7. Nord	4	4	8	13	13	15
Western countries	55-59 years	Women	Polling area - 7. Syd	10	8	5	5	3	3
Western countries	55-59 years	Women	Polling area - 7. Øst	9	13	13	12	14	16
Western countries	55-59 years	Women	Polling area - 7. Vest	8	9	9	7	3	8
Western countries	55-59 years	Women	Polling area - 7. Nordvest	6	3	5	5	7	11
Western countries	55-59 years	Women	Polling area - 7. Katrinedal	2	1	2	4	7	8
Western countries	55-59 years	Women	Polling area - 7. Kirkebjerg	6	8	7	6	7	9
Western countries	55-59 years	Women	Polling area - 7. Vanløse	9	15	13	12	13	13
Western countries	55-59 years	Women	Polling area - 8. Valby	9	6	5	8	11	10
Western countries	55-59 years	Women	Polling area - 8. Nord	8	8	7	6	3	2
Western countries	55-59 years	Women	Polling area - 8. Syd	5	4	7	9	7	8
Western countries	55-59 years	Women	Polling area - 8. Vest	2	3	4	4	5	3
Western countries	55-59 years	Women	Polling area - 8. Sydøst	2	2	2	4	7	6
Western countries	55-59 years	Women	Polling area - 8. Midt	3	5	3	3	3	2
Western countries	55-59 years	Women	Polling area - 9. Vesterbro	7	5	10	13	12	10
Western countries	55-59 years	Women	Polling area - 9. Nord	12	12	14	11	10	10
Western countries	55-59 years	Women	Polling area - 9. Syd	13	9	9	8	12	15
Western countries	55-59 years	Women	Polling area - 9. Øst	19	18	21	23	29	17
Western countries	55-59 years	Women	Polling area - 9. Vest	9	10	8	10	5	6
Western countries	55-59 years	Women	Polling area - 9. Midt	4	6	7	6	5	2
Western countries	55-59 years	Women	Polling area - 9. Sydhavn	3	5	5	3	4	5
Western countries	60-64 years	Men	Copenhagen total	506	510	542	579	611	650
Western countries	60-64 years	Men	District - Indre By	90	83	96	105	94	102
Western countries	60-64 years	Men	District - Østerbro	61	63	69	80	90	95
Western countries	60-64 years	Men	District - Nørrebro	52	55	57	53	60	66
Western countries	60-64 years	Men	District - Vesterbro/Kongens Enghave	58	48	59	65	74	75
Western countries	60-64 years	Men	District - Valby	37	36	39	43	45	51
Western countries	60-64 years	Men	District - Vanløse	31	32	31	29	28	30
Western countries	60-64 years	Men	District - Brønshøj-Husum	26	26	30	34	41	53
Western countries	60-64 years	Men	District - Bispebjerg	50	54	53	60	55	51
Western countries	60-64 years	Men	District - Amager Øst	42	45	48	52	63	65
Western countries	60-64 years	Men	District - Amager Vest	54	58	47	52	56	52
Western countries	60-64 years	Men	District - Unlocated	5	10	13	6	5	10
Western countries	60-64 years	Men	Polling area - 1. Østerbro	11	12	14	18	21	24
Western countries	60-64 years	Men	Polling area - 1. Øst	9	12	8	19	15	14
Western countries	60-64 years	Men	Polling area - 1. Nord	7	5	8	7	8	9
Western countries	60-64 years	Men	Polling area - 1. Syd	10	13	20	22	29	28
Western countries	60-64 years	Men	Polling area - 1. Vest	14	10	10	7	8	11
Western countries	60-64 years	Men	Polling area - 1. Nordvest	10	11	9	7	9	9
Western countries	60-64 years	Men	Polling area - 2. Sundbyvester	18	21	18	17	21	18
Western countries	60-64 years	Men	Polling area - 2. Nord	11	9	6	7	6	10
Western countries	60-64 years	Men	Polling area - 2. Syd	3	5	4	8	9	10
Western countries	60-64 years	Men	Polling area - 2. Øst	9	10	8	9	8	6
Western countries	60-64 years	Men	Polling area - 2. Vest	13	13	11	11	12	8
Western countries	60-64 years	Men	Polling area - 3. Indre By	20	28	33	31	29	39
Western countries	60-64 years	Men	Polling area - 3. Nord	17	19	19	21	13	11
Western countries	60-64 years	Men	Polling area - 3. Syd	21	17	18	19	22	21
Western countries	60-64 years	Men	Polling area - 3. Øst	37	29	39	40	35	41
Western countries	60-64 years	Men	Polling area - 4. Sundbyøster	13	13	14	21	20	18
Western countries	60-64 years	Men	Polling area - 4. Nord	10	12	10	9	14	16
Western countries	60-64 years	Men	Polling area - 4. Syd	8	9	11	10	12	13
Western countries	60-64 years	Men	Polling area - 4. Øst	11	11	13	12	17	18
Western countries	60-64 years	Men	Polling area - 5. Nørrebro	2	4	6	7	6	6
Western countries	60-64 years	Men	Polling area - 5. Nord	9	7	10	10	12	13
Western countries	60-64 years	Men	Polling area - 5. Nørrebrohallen	6	10	11	9	11	13
Western countries	60-64 years	Men	Polling area - 5. Syd	4	3	2	6	5	7
Western countries	60-64 years	Men	Polling area - 5. Øst	7	8	9	6	8	8
Western countries	60-64 years	Men	Polling area - 5. Vest	10	11	9	10	11	11
Western countries	60-64 years	Men	Polling area - 5. Nordvest	14	12	10	5	7	8
Western countries	60-64 years	Men	Polling area - 6. Bispebjerg	11	14	14	13	9	8
Western countries	60-64 years	Men	Polling area - 6. Vest	10	10	11	13	10	7
Western countries	60-64 years	Men	Polling area - 6. Nord	11	12	13	14	15	14
Western countries	60-64 years	Men	Polling area - 6. Øst	8	7	7	11	9	10
Western countries	60-64 years	Men	Polling area - 6. Syd	10	11	8	9	12	12
Western countries	60-64 years	Men	Polling area - 7. Brønshøj	1	2	2	3	3	2
Western countries	60-64 years	Men	Polling area - 7. Nord	4	4	4	4	7	9
Western countries	60-64 years	Men	Polling area - 7. Syd	8	9	10	11	11	6
Western countries	60-64 years	Men	Polling area - 7. Øst	8	8	11	12	13	20
Western countries	60-64 years	Men	Polling area - 7. Vest	7	8	9	8	11	13
Western countries	60-64 years	Men	Polling area - 7. Nordvest	6	4	5	8	8	11
Western countries	60-64 years	Men	Polling area - 7. Katrinedal	5	5	5	4	2	3
Western countries	60-64 years	Men	Polling area - 7. Kirkebjerg	5	6	8	7	9	13
Western countries	60-64 years	Men	Polling area - 7. Vanløse	13	12	7	6	5	6
Western countries	60-64 years	Men	Polling area - 8. Valby	4	6	7	9	10	13
Western countries	60-64 years	Men	Polling area - 8. Nord	8	6	5	9	10	10
Western countries	60-64 years	Men	Polling area - 8. Syd	7	7	8	10	10	11
Western countries	60-64 years	Men	Polling area - 8. Vest	8	8	7	4	5	7
Western countries	60-64 years	Men	Polling area - 8. Sydøst	4	4	8	7	6	6
Western countries	60-64 years	Men	Polling area - 8. Midt	6	5	4	4	4	4
Western countries	60-64 years	Men	Polling area - 9. Vesterbro	14	9	11	11	10	10
Western countries	60-64 years	Men	Polling area - 9. Nord	6	6	8	9	14	15
Western countries	60-64 years	Men	Polling area - 9. Syd	7	7	12	10	13	16
Western countries	60-64 years	Men	Polling area - 9. Øst	14	13	16	23	27	19
Western countries	60-64 years	Men	Polling area - 9. Vest	8	5	6	4	3	4
Western countries	60-64 years	Men	Polling area - 9. Midt	5	6	6	7	6	9
Western countries	60-64 years	Men	Polling area - 9. Sydhavn	4	2	0	1	1	2
Western countries	60-64 years	Women	Copenhagen total	452	476	474	459	479	485
Western countries	60-64 years	Women	District - Indre By	104	105	103	95	97	90
Western countries	60-64 years	Women	District - Østerbro	74	78	77	75	74	78
Western countries	60-64 years	Women	District - Nørrebro	48	59	57	46	49	48
Western countries	60-64 years	Women	District - Vesterbro/Kongens Enghave	33	40	39	46	56	58
Western countries	60-64 years	Women	District - Valby	26	28	33	31	28	29
Western countries	60-64 years	Women	District - Vanløse	21	20	20	18	20	25
Western countries	60-64 years	Women	District - Brønshøj-Husum	28	30	30	34	34	30
Western countries	60-64 years	Women	District - Bispebjerg	38	39	42	40	47	44
Western countries	60-64 years	Women	District - Amager Øst	36	39	36	34	40	40
Western countries	60-64 years	Women	District - Amager Vest	42	37	37	39	32	40
Western countries	60-64 years	Women	District - Unlocated	2	1	0	1	2	3
Western countries	60-64 years	Women	Polling area - 1. Østerbro	21	21	16	8	7	8
Western countries	60-64 years	Women	Polling area - 1. Øst	15	14	9	11	9	11
Western countries	60-64 years	Women	Polling area - 1. Nord	10	12	12	12	10	8
Western countries	60-64 years	Women	Polling area - 1. Syd	15	14	16	19	22	18
Western countries	60-64 years	Women	Polling area - 1. Vest	7	9	13	14	15	17
Western countries	60-64 years	Women	Polling area - 1. Nordvest	6	8	11	11	11	16
Western countries	60-64 years	Women	Polling area - 2. Sundbyvester	16	12	9	8	11	9
Western countries	60-64 years	Women	Polling area - 2. Nord	11	10	9	9	6	7
Western countries	60-64 years	Women	Polling area - 2. Syd	3	2	5	6	3	5
Western countries	60-64 years	Women	Polling area - 2. Øst	5	6	9	7	6	10
Western countries	60-64 years	Women	Polling area - 2. Vest	7	7	5	9	6	9
Western countries	60-64 years	Women	Polling area - 3. Indre By	20	23	26	19	21	25
Western countries	60-64 years	Women	Polling area - 3. Nord	20	19	20	20	21	16
Western countries	60-64 years	Women	Polling area - 3. Syd	17	18	22	19	21	22
Western countries	60-64 years	Women	Polling area - 3. Øst	49	46	35	38	36	30
Western countries	60-64 years	Women	Polling area - 4. Sundbyøster	6	4	6	5	8	13
Western countries	60-64 years	Women	Polling area - 4. Nord	8	9	10	8	10	11
Western countries	60-64 years	Women	Polling area - 4. Syd	5	11	8	7	8	7
Western countries	60-64 years	Women	Polling area - 4. Øst	17	15	12	14	14	9
Western countries	60-64 years	Women	Polling area - 5. Nørrebro	6	7	4	2	6	4
Western countries	60-64 years	Women	Polling area - 5. Nord	5	6	5	6	6	8
Western countries	60-64 years	Women	Polling area - 5. Nørrebrohallen	5	8	10	8	8	6
Western countries	60-64 years	Women	Polling area - 5. Syd	11	11	11	6	7	11
Western countries	60-64 years	Women	Polling area - 5. Øst	8	11	10	7	7	6
Western countries	60-64 years	Women	Polling area - 5. Vest	7	7	8	7	5	4
Western countries	60-64 years	Women	Polling area - 5. Nordvest	6	9	9	10	10	9
Western countries	60-64 years	Women	Polling area - 6. Bispebjerg	6	5	9	7	10	14
Western countries	60-64 years	Women	Polling area - 6. Vest	5	5	6	7	6	7
Western countries	60-64 years	Women	Polling area - 6. Nord	7	10	9	8	9	5
Western countries	60-64 years	Women	Polling area - 6. Øst	10	10	8	10	12	11
Western countries	60-64 years	Women	Polling area - 6. Syd	10	9	10	8	10	7
Western countries	60-64 years	Women	Polling area - 7. Brønshøj	2	3	2	3	4	3
Western countries	60-64 years	Women	Polling area - 7. Nord	3	2	2	4	5	4
Western countries	60-64 years	Women	Polling area - 7. Syd	4	5	7	6	8	9
Western countries	60-64 years	Women	Polling area - 7. Øst	12	11	11	12	8	7
Western countries	60-64 years	Women	Polling area - 7. Vest	7	6	8	7	11	9
Western countries	60-64 years	Women	Polling area - 7. Nordvest	5	9	7	8	7	8
Western countries	60-64 years	Women	Polling area - 7. Katrinedal	4	2	1	0	1	1
Western countries	60-64 years	Women	Polling area - 7. Kirkebjerg	3	4	5	5	4	4
Western countries	60-64 years	Women	Polling area - 7. Vanløse	9	8	7	7	6	10
Western countries	60-64 years	Women	Polling area - 8. Valby	8	9	10	11	8	11
Western countries	60-64 years	Women	Polling area - 8. Nord	4	6	9	7	7	7
Western countries	60-64 years	Women	Polling area - 8. Syd	4	4	4	4	6	5
Western countries	60-64 years	Women	Polling area - 8. Vest	4	4	4	3	2	4
Western countries	60-64 years	Women	Polling area - 8. Sydøst	2	3	3	2	2	1
Western countries	60-64 years	Women	Polling area - 8. Midt	4	2	3	4	3	1
Western countries	60-64 years	Women	Polling area - 9. Vesterbro	4	5	5	4	6	5
Western countries	60-64 years	Women	Polling area - 9. Nord	3	5	8	9	10	12
Western countries	60-64 years	Women	Polling area - 9. Syd	12	15	14	15	14	12
Western countries	60-64 years	Women	Polling area - 9. Øst	4	6	5	10	15	15
Western countries	60-64 years	Women	Polling area - 9. Vest	6	6	4	3	5	6
Western countries	60-64 years	Women	Polling area - 9. Midt	4	3	3	3	2	4
Western countries	60-64 years	Women	Polling area - 9. Sydhavn	0	0	0	2	4	4
Western countries	65-69 years	Men	Copenhagen total	307	323	362	382	392	410
Western countries	65-69 years	Men	District - Indre By	52	61	65	63	72	71
Western countries	65-69 years	Men	District - Østerbro	42	47	56	57	53	50
Western countries	65-69 years	Men	District - Nørrebro	45	37	39	39	37	36
Western countries	65-69 years	Men	District - Vesterbro/Kongens Enghave	34	34	38	38	44	47
Western countries	65-69 years	Men	District - Valby	21	20	20	26	23	25
Western countries	65-69 years	Men	District - Vanløse	14	16	19	20	25	26
Western countries	65-69 years	Men	District - Brønshøj-Husum	16	19	22	26	24	22
Western countries	65-69 years	Men	District - Bispebjerg	21	27	34	46	43	48
Western countries	65-69 years	Men	District - Amager Øst	23	23	22	20	24	34
Western countries	65-69 years	Men	District - Amager Vest	36	35	45	46	46	48
Western countries	65-69 years	Men	District - Unlocated	3	4	2	1	1	3
Western countries	65-69 years	Men	Polling area - 1. Østerbro	6	6	8	10	9	10
Western countries	65-69 years	Men	Polling area - 1. Øst	2	2	6	5	5	5
Western countries	65-69 years	Men	Polling area - 1. Nord	4	5	6	8	7	6
Western countries	65-69 years	Men	Polling area - 1. Syd	12	14	15	12	10	9
Western countries	65-69 years	Men	Polling area - 1. Vest	13	14	14	14	14	11
Western countries	65-69 years	Men	Polling area - 1. Nordvest	5	6	7	8	8	9
Western countries	65-69 years	Men	Polling area - 2. Sundbyvester	12	12	16	16	15	15
Western countries	65-69 years	Men	Polling area - 2. Nord	5	6	7	7	9	7
Western countries	65-69 years	Men	Polling area - 2. Syd	3	2	4	3	4	4
Western countries	65-69 years	Men	Polling area - 2. Øst	5	5	9	10	10	12
Western countries	65-69 years	Men	Polling area - 2. Vest	11	10	9	10	8	10
Western countries	65-69 years	Men	Polling area - 3. Indre By	20	23	20	17	13	13
Western countries	65-69 years	Men	Polling area - 3. Nord	12	11	13	15	16	15
Western countries	65-69 years	Men	Polling area - 3. Syd	7	11	12	12	15	17
Western countries	65-69 years	Men	Polling area - 3. Øst	16	20	22	20	29	29
Western countries	65-69 years	Men	Polling area - 4. Sundbyøster	6	6	6	5	8	11
Western countries	65-69 years	Men	Polling area - 4. Nord	9	7	8	6	7	7
Western countries	65-69 years	Men	Polling area - 4. Syd	2	3	2	3	4	5
Western countries	65-69 years	Men	Polling area - 4. Øst	6	7	6	6	5	11
Western countries	65-69 years	Men	Polling area - 5. Nørrebro	7	5	7	3	3	0
Western countries	65-69 years	Men	Polling area - 5. Nord	1	0	0	2	4	4
Western countries	65-69 years	Men	Polling area - 5. Nørrebrohallen	7	8	6	5	4	5
Western countries	65-69 years	Men	Polling area - 5. Syd	13	9	7	6	5	6
Western countries	65-69 years	Men	Polling area - 5. Øst	1	2	2	5	6	6
Western countries	65-69 years	Men	Polling area - 5. Vest	7	6	6	5	4	7
Western countries	65-69 years	Men	Polling area - 5. Nordvest	9	7	11	13	11	8
Western countries	65-69 years	Men	Polling area - 6. Bispebjerg	4	4	6	9	8	8
Western countries	65-69 years	Men	Polling area - 6. Vest	3	3	5	9	11	14
Western countries	65-69 years	Men	Polling area - 6. Nord	5	9	9	12	11	11
Western countries	65-69 years	Men	Polling area - 6. Øst	2	3	2	1	4	7
Western countries	65-69 years	Men	Polling area - 6. Syd	7	8	12	15	9	8
Western countries	65-69 years	Men	Polling area - 7. Brønshøj	1	1	1	2	1	0
Western countries	65-69 years	Men	Polling area - 7. Nord	4	5	7	5	4	4
Western countries	65-69 years	Men	Polling area - 7. Syd	6	7	9	7	8	10
Western countries	65-69 years	Men	Polling area - 7. Øst	4	6	6	7	7	4
Western countries	65-69 years	Men	Polling area - 7. Vest	3	2	3	7	6	7
Western countries	65-69 years	Men	Polling area - 7. Nordvest	5	6	5	5	6	7
Western countries	65-69 years	Men	Polling area - 7. Katrinedal	1	0	0	2	4	2
Western countries	65-69 years	Men	Polling area - 7. Kirkebjerg	1	0	0	0	2	4
Western countries	65-69 years	Men	Polling area - 7. Vanløse	5	8	10	11	11	10
