citizenship	age	sex	district	1991Q1	1992Q1	1993Q1	1994Q1	1995Q1	1996Q1
Western countries	40-44 years	Women	District - Unlocated	11	9	6	7	11	11
Western countries	40-44 years	Women	Polling area - 1. Østerbro	22	17	18	16	14	12
Western countries	40-44 years	Women	Polling area - 1. Øst	9	7	7	3	3	10
Western countries	40-44 years	Women	Polling area - 1. Nord	11	9	15	14	11	8
Western countries	40-44 years	Women	Polling area - 1. Syd	20	25	18	24	22	26
Western countries	40-44 years	Women	Polling area - 1. Vest	13	13	16	22	24	18
Western countries	40-44 years	Women	Polling area - 1. Nordvest	12	10	8	12	13	22
Western countries	40-44 years	Women	Polling area - 2. Sundbyvester	14	10	11	9	9	14
Western countries	40-44 years	Women	Polling area - 2. Nord	18	17	9	10	10	10
Western countries	40-44 years	Women	Polling area - 2. Syd	2	2	1	1	2	3
Western countries	40-44 years	Women	Polling area - 2. Øst	5	9	6	7	6	6
Western countries	40-44 years	Women	Polling area - 2. Vest	6	7	6	10	10	8
Western countries	40-44 years	Women	Polling area - 3. Indre By	35	35	30	29	36	32
Western countries	40-44 years	Women	Polling area - 3. Nord	17	17	12	24	28	32
Western countries	40-44 years	Women	Polling area - 3. Syd	13	15	22	32	37	39
Western countries	40-44 years	Women	Polling area - 3. Øst	38	37	39	41	31	31
Western countries	40-44 years	Women	Polling area - 4. Sundbyøster	4	5	8	7	9	8
Western countries	40-44 years	Women	Polling area - 4. Nord	10	10	9	12	15	17
Western countries	40-44 years	Women	Polling area - 4. Syd	5	6	5	9	10	7
Western countries	40-44 years	Women	Polling area - 4. Øst	15	11	7	13	9	12
Western countries	40-44 years	Women	Polling area - 5. Nørrebro	5	7	9	10	10	12
Western countries	40-44 years	Women	Polling area - 5. Nord	11	9	12	16	14	14
Western countries	40-44 years	Women	Polling area - 5. Nørrebrohallen	16	16	19	16	17	18
Western countries	40-44 years	Women	Polling area - 5. Syd	18	13	12	14	23	18
Western countries	40-44 years	Women	Polling area - 5. Øst	7	9	7	7	8	10
Western countries	40-44 years	Women	Polling area - 5. Vest	9	8	7	4	1	7
Western countries	40-44 years	Women	Polling area - 5. Nordvest	18	12	12	10	4	8
Western countries	40-44 years	Women	Polling area - 6. Bispebjerg	9	8	6	5	8	9
Western countries	40-44 years	Women	Polling area - 6. Vest	8	7	6	7	5	6
Western countries	40-44 years	Women	Polling area - 6. Nord	5	5	5	5	6	10
Western countries	40-44 years	Women	Polling area - 6. Øst	7	9	10	8	6	7
Western countries	40-44 years	Women	Polling area - 6. Syd	4	6	7	10	7	11
Western countries	40-44 years	Women	Polling area - 7. Brønshøj	4	4	3	3	3	6
Western countries	40-44 years	Women	Polling area - 7. Nord	4	4	6	5	6	6
Western countries	40-44 years	Women	Polling area - 7. Syd	7	6	7	4	6	6
Western countries	40-44 years	Women	Polling area - 7. Øst	9	11	12	9	8	13
Western countries	40-44 years	Women	Polling area - 7. Vest	5	6	8	11	13	12
Western countries	40-44 years	Women	Polling area - 7. Nordvest	16	14	12	10	10	8
Western countries	40-44 years	Women	Polling area - 7. Katrinedal	5	5	5	6	3	3
Western countries	40-44 years	Women	Polling area - 7. Kirkebjerg	7	9	7	7	7	7
Western countries	40-44 years	Women	Polling area - 7. Vanløse	11	11	10	8	8	9
Western countries	40-44 years	Women	Polling area - 8. Valby	13	14	14	12	11	12
Western countries	40-44 years	Women	Polling area - 8. Nord	12	9	10	11	10	7
Western countries	40-44 years	Women	Polling area - 8. Syd	7	7	9	5	6	6
Western countries	40-44 years	Women	Polling area - 8. Vest	3	4	5	4	3	4
Western countries	40-44 years	Women	Polling area - 8. Sydøst	2	2	4	4	5	6
Western countries	40-44 years	Women	Polling area - 8. Midt	5	4	5	6	3	3
Western countries	40-44 years	Women	Polling area - 9. Vesterbro	8	9	8	10	7	5
Western countries	40-44 years	Women	Polling area - 9. Nord	10	10	15	11	13	13
Western countries	40-44 years	Women	Polling area - 9. Syd	13	12	14	16	13	13
Western countries	40-44 years	Women	Polling area - 9. Øst	14	13	13	19	22	22
Western countries	40-44 years	Women	Polling area - 9. Vest	2	2	4	5	7	11
Western countries	40-44 years	Women	Polling area - 9. Midt	5	3	4	4	4	5
Western countries	40-44 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0
Western countries	45-49 years	Men	Copenhagen total	569	582	627	640	658	716
Western countries	45-49 years	Men	District - Indre By	106	100	91	93	105	120
Western countries	45-49 years	Men	District - Østerbro	74	91	92	89	93	94
Western countries	45-49 years	Men	District - Nørrebro	85	88	88	81	75	82
Western countries	45-49 years	Men	District - Vesterbro/Kongens Enghave	86	89	89	93	87	96
Western countries	45-49 years	Men	District - Valby	34	29	40	36	33	39
Western countries	45-49 years	Men	District - Vanløse	33	32	30	35	33	32
Western countries	45-49 years	Men	District - Brønshøj-Husum	23	18	27	34	38	43
Western countries	45-49 years	Men	District - Bispebjerg	32	34	49	46	59	56
Western countries	45-49 years	Men	District - Amager Øst	36	38	41	49	56	66
Western countries	45-49 years	Men	District - Amager Vest	40	50	59	62	58	64
Western countries	45-49 years	Men	District - Unlocated	20	13	21	22	21	24
Western countries	45-49 years	Men	Polling area - 1. Østerbro	9	19	19	20	23	24
Western countries	45-49 years	Men	Polling area - 1. Øst	6	9	8	9	10	8
Western countries	45-49 years	Men	Polling area - 1. Nord	11	10	11	10	10	9
Western countries	45-49 years	Men	Polling area - 1. Syd	23	22	23	19	21	25
Western countries	45-49 years	Men	Polling area - 1. Vest	14	15	18	15	13	14
Western countries	45-49 years	Men	Polling area - 1. Nordvest	11	16	13	16	16	14
Western countries	45-49 years	Men	Polling area - 2. Sundbyvester	14	16	16	19	16	15
Western countries	45-49 years	Men	Polling area - 2. Nord	9	13	13	13	15	16
Western countries	45-49 years	Men	Polling area - 2. Syd	2	3	2	1	1	3
Western countries	45-49 years	Men	Polling area - 2. Øst	8	11	12	11	7	11
Western countries	45-49 years	Men	Polling area - 2. Vest	7	7	16	18	19	19
Western countries	45-49 years	Men	Polling area - 3. Indre By	49	41	44	44	44	50
Western countries	45-49 years	Men	Polling area - 3. Nord	21	16	17	19	18	23
Western countries	45-49 years	Men	Polling area - 3. Syd	20	19	19	23	21	25
Western countries	45-49 years	Men	Polling area - 3. Øst	36	37	32	29	43	46
Western countries	45-49 years	Men	Polling area - 4. Sundbyøster	3	9	12	12	14	17
Western countries	45-49 years	Men	Polling area - 4. Nord	13	15	10	13	16	22
Western countries	45-49 years	Men	Polling area - 4. Syd	12	9	12	13	14	15
Western countries	45-49 years	Men	Polling area - 4. Øst	8	5	7	11	12	12
Western countries	45-49 years	Men	Polling area - 5. Nørrebro	11	12	11	11	8	11
Western countries	45-49 years	Men	Polling area - 5. Nord	18	14	12	9	10	9
Western countries	45-49 years	Men	Polling area - 5. Nørrebrohallen	15	12	16	13	14	18
Western countries	45-49 years	Men	Polling area - 5. Syd	11	16	15	14	12	12
Western countries	45-49 years	Men	Polling area - 5. Øst	6	6	10	11	11	7
Western countries	45-49 years	Men	Polling area - 5. Vest	7	7	7	10	9	12
Western countries	45-49 years	Men	Polling area - 5. Nordvest	17	21	17	13	11	13
Western countries	45-49 years	Men	Polling area - 6. Bispebjerg	4	3	10	9	9	14
Western countries	45-49 years	Men	Polling area - 6. Vest	10	10	12	12	12	9
Western countries	45-49 years	Men	Polling area - 6. Nord	2	6	7	7	11	7
Western countries	45-49 years	Men	Polling area - 6. Øst	4	3	2	4	7	7
Western countries	45-49 years	Men	Polling area - 6. Syd	12	12	18	14	20	19
Western countries	45-49 years	Men	Polling area - 7. Brønshøj	2	1	3	3	4	5
Western countries	45-49 years	Men	Polling area - 7. Nord	5	7	6	5	9	10
Western countries	45-49 years	Men	Polling area - 7. Syd	9	11	6	5	6	7
Western countries	45-49 years	Men	Polling area - 7. Øst	4	4	5	9	8	11
Western countries	45-49 years	Men	Polling area - 7. Vest	3	3	6	5	6	10
Western countries	45-49 years	Men	Polling area - 7. Nordvest	9	3	7	15	12	9
Western countries	45-49 years	Men	Polling area - 7. Katrinedal	5	3	5	5	5	5
Western countries	45-49 years	Men	Polling area - 7. Kirkebjerg	6	7	6	9	8	8
Western countries	45-49 years	Men	Polling area - 7. Vanløse	13	11	13	13	13	10
Western countries	45-49 years	Men	Polling area - 8. Valby	8	5	8	9	6	9
Western countries	45-49 years	Men	Polling area - 8. Nord	5	4	7	7	8	10
Western countries	45-49 years	Men	Polling area - 8. Syd	3	2	2	1	1	2
Western countries	45-49 years	Men	Polling area - 8. Vest	3	4	7	7	6	7
Western countries	45-49 years	Men	Polling area - 8. Sydøst	9	9	9	6	3	4
Western countries	45-49 years	Men	Polling area - 8. Midt	6	5	7	6	9	7
Western countries	45-49 years	Men	Polling area - 9. Vesterbro	14	14	18	20	20	20
Western countries	45-49 years	Men	Polling area - 9. Nord	15	19	17	26	21	19
Western countries	45-49 years	Men	Polling area - 9. Syd	13	7	8	8	10	12
Western countries	45-49 years	Men	Polling area - 9. Øst	24	28	26	19	13	17
Western countries	45-49 years	Men	Polling area - 9. Vest	16	19	17	16	17	21
Western countries	45-49 years	Men	Polling area - 9. Midt	4	2	3	4	6	7
Western countries	45-49 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0
Western countries	45-49 years	Women	Copenhagen total	439	461	502	496	514	560
Western countries	45-49 years	Women	District - Indre By	97	86	91	92	91	103
Western countries	45-49 years	Women	District - Østerbro	72	81	86	72	70	83
Western countries	45-49 years	Women	District - Nørrebro	61	65	70	71	78	85
Western countries	45-49 years	Women	District - Vesterbro/Kongens Enghave	39	45	45	41	48	57
Western countries	45-49 years	Women	District - Valby	28	31	26	29	31	37
Western countries	45-49 years	Women	District - Vanløse	20	23	23	28	28	27
Western countries	45-49 years	Women	District - Brønshøj-Husum	28	25	29	32	37	38
Western countries	45-49 years	Women	District - Bispebjerg	28	26	36	36	38	40
Western countries	45-49 years	Women	District - Amager Øst	25	31	39	35	35	43
Western countries	45-49 years	Women	District - Amager Vest	38	43	54	57	53	44
Western countries	45-49 years	Women	District - Unlocated	3	5	3	3	5	3
Western countries	45-49 years	Women	Polling area - 1. Østerbro	18	19	19	20	23	30
Western countries	45-49 years	Women	Polling area - 1. Øst	5	7	6	5	5	4
Western countries	45-49 years	Women	Polling area - 1. Nord	14	13	10	9	11	11
Western countries	45-49 years	Women	Polling area - 1. Syd	15	16	22	17	14	19
Western countries	45-49 years	Women	Polling area - 1. Vest	11	15	14	10	9	12
Western countries	45-49 years	Women	Polling area - 1. Nordvest	9	11	15	11	8	7
Western countries	45-49 years	Women	Polling area - 2. Sundbyvester	13	17	16	20	18	12
Western countries	45-49 years	Women	Polling area - 2. Nord	13	12	20	21	16	14
Western countries	45-49 years	Women	Polling area - 2. Syd	4	3	4	3	3	2
Western countries	45-49 years	Women	Polling area - 2. Øst	4	6	7	7	6	8
Western countries	45-49 years	Women	Polling area - 2. Vest	4	5	7	6	10	8
Western countries	45-49 years	Women	Polling area - 3. Indre By	21	20	22	26	30	31
Western countries	45-49 years	Women	Polling area - 3. Nord	21	19	24	20	19	22
Western countries	45-49 years	Women	Polling area - 3. Syd	17	15	12	9	7	11
Western countries	45-49 years	Women	Polling area - 3. Øst	41	37	36	40	40	42
Western countries	45-49 years	Women	Polling area - 4. Sundbyøster	3	4	5	3	4	5
Western countries	45-49 years	Women	Polling area - 4. Nord	9	10	12	13	12	15
Western countries	45-49 years	Women	Polling area - 4. Syd	6	5	5	2	2	5
Western countries	45-49 years	Women	Polling area - 4. Øst	7	12	17	17	17	18
Western countries	45-49 years	Women	Polling area - 5. Nørrebro	5	5	4	4	7	5
Western countries	45-49 years	Women	Polling area - 5. Nord	10	5	5	6	9	11
Western countries	45-49 years	Women	Polling area - 5. Nørrebrohallen	11	14	14	15	11	15
Western countries	45-49 years	Women	Polling area - 5. Syd	7	9	14	15	14	18
Western countries	45-49 years	Women	Polling area - 5. Øst	11	9	12	10	9	10
Western countries	45-49 years	Women	Polling area - 5. Vest	9	11	12	10	12	13
Western countries	45-49 years	Women	Polling area - 5. Nordvest	8	12	9	11	16	13
Western countries	45-49 years	Women	Polling area - 6. Bispebjerg	8	7	9	7	6	9
Western countries	45-49 years	Women	Polling area - 6. Vest	7	5	5	5	8	7
Western countries	45-49 years	Women	Polling area - 6. Nord	7	7	11	9	8	8
Western countries	45-49 years	Women	Polling area - 6. Øst	1	2	3	6	7	8
Western countries	45-49 years	Women	Polling area - 6. Syd	5	5	8	9	9	8
Western countries	45-49 years	Women	Polling area - 7. Brønshøj	2	2	2	4	4	4
Western countries	45-49 years	Women	Polling area - 7. Nord	4	3	6	6	7	4
Western countries	45-49 years	Women	Polling area - 7. Syd	7	9	8	8	5	5
Western countries	45-49 years	Women	Polling area - 7. Øst	9	8	11	10	13	13
Western countries	45-49 years	Women	Polling area - 7. Vest	6	5	3	3	6	6
Western countries	45-49 years	Women	Polling area - 7. Nordvest	8	8	8	10	8	11
Western countries	45-49 years	Women	Polling area - 7. Katrinedal	1	2	3	6	5	3
Western countries	45-49 years	Women	Polling area - 7. Kirkebjerg	5	4	4	5	6	8
Western countries	45-49 years	Women	Polling area - 7. Vanløse	6	7	7	8	11	11
Western countries	45-49 years	Women	Polling area - 8. Valby	12	9	9	10	9	13
Western countries	45-49 years	Women	Polling area - 8. Nord	6	10	8	8	7	9
Western countries	45-49 years	Women	Polling area - 8. Syd	3	2	2	5	6	7
Western countries	45-49 years	Women	Polling area - 8. Vest	2	4	3	2	2	2
Western countries	45-49 years	Women	Polling area - 8. Sydøst	3	4	3	2	2	1
Western countries	45-49 years	Women	Polling area - 8. Midt	2	2	1	2	5	5
Western countries	45-49 years	Women	Polling area - 9. Vesterbro	8	10	7	6	7	8
Western countries	45-49 years	Women	Polling area - 9. Nord	8	7	8	8	11	10
Western countries	45-49 years	Women	Polling area - 9. Syd	6	6	12	12	11	14
Western countries	45-49 years	Women	Polling area - 9. Øst	6	10	10	9	13	17
Western countries	45-49 years	Women	Polling area - 9. Vest	8	9	5	4	2	3
Western countries	45-49 years	Women	Polling area - 9. Midt	3	3	3	2	4	5
Western countries	45-49 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0
Western countries	50-54 years	Men	Copenhagen total	397	432	458	482	512	522
Western countries	50-54 years	Men	District - Indre By	65	85	90	98	99	111
Western countries	50-54 years	Men	District - Østerbro	54	43	54	60	66	67
Western countries	50-54 years	Men	District - Nørrebro	78	73	81	84	75	72
Western countries	50-54 years	Men	District - Vesterbro/Kongens Enghave	71	81	77	74	77	69
Western countries	50-54 years	Men	District - Valby	29	30	24	26	30	26
Western countries	50-54 years	Men	District - Vanløse	3	10	14	18	21	28
Western countries	50-54 years	Men	District - Brønshøj-Husum	22	26	25	25	24	23
Western countries	50-54 years	Men	District - Bispebjerg	28	25	23	28	33	44
Western countries	50-54 years	Men	District - Amager Øst	14	24	31	27	32	34
Western countries	50-54 years	Men	District - Amager Vest	28	28	27	32	38	37
Western countries	50-54 years	Men	District - Unlocated	5	7	12	10	17	11
Western countries	50-54 years	Men	Polling area - 1. Østerbro	11	7	9	11	13	11
Western countries	50-54 years	Men	Polling area - 1. Øst	3	2	2	3	4	8
Western countries	50-54 years	Men	Polling area - 1. Nord	11	5	7	9	11	10
Western countries	50-54 years	Men	Polling area - 1. Syd	8	13	16	15	16	14
Western countries	50-54 years	Men	Polling area - 1. Vest	14	9	9	13	12	11
Western countries	50-54 years	Men	Polling area - 1. Nordvest	7	7	11	9	10	13
Western countries	50-54 years	Men	Polling area - 2. Sundbyvester	3	5	4	7	14	12
Western countries	50-54 years	Men	Polling area - 2. Nord	11	9	8	9	7	4
Western countries	50-54 years	Men	Polling area - 2. Syd	2	1	1	1	1	3
Western countries	50-54 years	Men	Polling area - 2. Øst	5	6	8	7	10	9
Western countries	50-54 years	Men	Polling area - 2. Vest	7	7	6	8	6	9
Western countries	50-54 years	Men	Polling area - 3. Indre By	23	39	43	40	48	40
Western countries	50-54 years	Men	Polling area - 3. Nord	10	14	13	16	15	17
Western countries	50-54 years	Men	Polling area - 3. Syd	13	16	20	21	20	21
Western countries	50-54 years	Men	Polling area - 3. Øst	24	23	26	31	33	44
Western countries	50-54 years	Men	Polling area - 4. Sundbyøster	3	5	7	5	5	7
Western countries	50-54 years	Men	Polling area - 4. Nord	7	9	12	12	13	13
Western countries	50-54 years	Men	Polling area - 4. Syd	3	5	7	6	9	7
Western countries	50-54 years	Men	Polling area - 4. Øst	1	5	5	4	5	7
Western countries	50-54 years	Men	Polling area - 5. Nørrebro	8	8	11	11	9	5
Western countries	50-54 years	Men	Polling area - 5. Nord	9	10	13	11	10	10
Western countries	50-54 years	Men	Polling area - 5. Nørrebrohallen	14	13	14	15	10	11
Western countries	50-54 years	Men	Polling area - 5. Syd	8	7	9	9	11	13
Western countries	50-54 years	Men	Polling area - 5. Øst	21	19	16	11	9	8
Western countries	50-54 years	Men	Polling area - 5. Vest	9	5	5	7	9	9
Western countries	50-54 years	Men	Polling area - 5. Nordvest	9	11	13	20	17	16
Western countries	50-54 years	Men	Polling area - 6. Bispebjerg	9	8	5	3	8	9
Western countries	50-54 years	Men	Polling area - 6. Vest	8	4	2	6	5	8
Western countries	50-54 years	Men	Polling area - 6. Nord	4	2	2	2	3	6
Western countries	50-54 years	Men	Polling area - 6. Øst	3	4	6	6	7	8
Western countries	50-54 years	Men	Polling area - 6. Syd	4	7	8	11	10	13
Western countries	50-54 years	Men	Polling area - 7. Brønshøj	0	1	1	2	1	1
Western countries	50-54 years	Men	Polling area - 7. Nord	0	2	2	4	6	5
Western countries	50-54 years	Men	Polling area - 7. Syd	0	1	4	6	7	8
Western countries	50-54 years	Men	Polling area - 7. Øst	11	10	8	6	4	5
Western countries	50-54 years	Men	Polling area - 7. Vest	4	4	5	2	4	3
Western countries	50-54 years	Men	Polling area - 7. Nordvest	7	9	9	11	9	9
Western countries	50-54 years	Men	Polling area - 7. Katrinedal	2	4	3	4	5	5
Western countries	50-54 years	Men	Polling area - 7. Kirkebjerg	1	1	0	0	1	4
Western countries	50-54 years	Men	Polling area - 7. Vanløse	0	4	7	8	8	11
Western countries	50-54 years	Men	Polling area - 8. Valby	7	8	9	8	8	5
Western countries	50-54 years	Men	Polling area - 8. Nord	6	4	4	5	5	4
Western countries	50-54 years	Men	Polling area - 8. Syd	0	2	1	2	1	2
Western countries	50-54 years	Men	Polling area - 8. Vest	3	5	3	2	5	5
Western countries	50-54 years	Men	Polling area - 8. Sydøst	8	6	3	5	8	5
Western countries	50-54 years	Men	Polling area - 8. Midt	5	5	4	4	3	5
Western countries	50-54 years	Men	Polling area - 9. Vesterbro	11	9	6	11	15	14
Western countries	50-54 years	Men	Polling area - 9. Nord	16	21	19	10	13	17
Western countries	50-54 years	Men	Polling area - 9. Syd	10	14	15	17	13	12
Western countries	50-54 years	Men	Polling area - 9. Øst	18	24	27	25	23	12
Western countries	50-54 years	Men	Polling area - 9. Vest	8	8	7	8	8	9
Western countries	50-54 years	Men	Polling area - 9. Midt	8	5	3	3	5	5
Western countries	50-54 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0
Western countries	50-54 years	Women	Copenhagen total	241	271	288	346	394	431
Western countries	50-54 years	Women	District - Indre By	48	60	60	79	84	96
Western countries	50-54 years	Women	District - Østerbro	50	51	53	68	79	83
Western countries	50-54 years	Women	District - Nørrebro	35	33	42	42	48	45
Western countries	50-54 years	Women	District - Vesterbro/Kongens Enghave	19	25	32	33	39	42
Western countries	50-54 years	Women	District - Valby	12	14	11	17	22	25
Western countries	50-54 years	Women	District - Vanløse	12	11	14	15	17	22
Western countries	50-54 years	Women	District - Brønshøj-Husum	15	22	20	21	21	27
Western countries	50-54 years	Women	District - Bispebjerg	15	15	16	20	21	24
Western countries	50-54 years	Women	District - Amager Øst	16	19	19	26	30	25
Western countries	50-54 years	Women	District - Amager Vest	17	20	21	24	31	39
Western countries	50-54 years	Women	District - Unlocated	2	1	0	1	2	3
Western countries	50-54 years	Women	Polling area - 1. Østerbro	8	10	11	12	16	15
Western countries	50-54 years	Women	Polling area - 1. Øst	5	5	3	6	6	6
Western countries	50-54 years	Women	Polling area - 1. Nord	8	8	10	10	10	13
Western countries	50-54 years	Women	Polling area - 1. Syd	13	11	12	16	19	23
Western countries	50-54 years	Women	Polling area - 1. Vest	10	11	11	13	16	13
Western countries	50-54 years	Women	Polling area - 1. Nordvest	6	6	6	11	12	13
Western countries	50-54 years	Women	Polling area - 2. Sundbyvester	3	2	3	4	9	12
Western countries	50-54 years	Women	Polling area - 2. Nord	2	7	5	6	9	14
Western countries	50-54 years	Women	Polling area - 2. Syd	0	0	0	3	3	4
Western countries	50-54 years	Women	Polling area - 2. Øst	5	4	6	7	6	4
Western countries	50-54 years	Women	Polling area - 2. Vest	7	7	7	4	4	5
Western countries	50-54 years	Women	Polling area - 3. Indre By	17	20	22	25	26	23
Western countries	50-54 years	Women	Polling area - 3. Nord	11	10	8	13	13	20
Western countries	50-54 years	Women	Polling area - 3. Syd	7	5	5	11	12	13
Western countries	50-54 years	Women	Polling area - 3. Øst	15	26	25	31	35	43
Western countries	50-54 years	Women	Polling area - 4. Sundbyøster	2	3	3	4	5	3
Western countries	50-54 years	Women	Polling area - 4. Nord	6	7	7	8	10	9
Western countries	50-54 years	Women	Polling area - 4. Syd	4	4	4	6	7	7
Western countries	50-54 years	Women	Polling area - 4. Øst	4	5	5	8	8	6
Western countries	50-54 years	Women	Polling area - 5. Nørrebro	4	3	1	2	1	3
Western countries	50-54 years	Women	Polling area - 5. Nord	6	8	9	7	8	7
Western countries	50-54 years	Women	Polling area - 5. Nørrebrohallen	4	2	2	2	7	8
Western countries	50-54 years	Women	Polling area - 5. Syd	2	4	6	6	6	8
Western countries	50-54 years	Women	Polling area - 5. Øst	7	6	8	8	10	7
Western countries	50-54 years	Women	Polling area - 5. Vest	6	4	7	8	9	8
Western countries	50-54 years	Women	Polling area - 5. Nordvest	6	6	9	9	7	4
Western countries	50-54 years	Women	Polling area - 6. Bispebjerg	3	3	3	5	5	5
Western countries	50-54 years	Women	Polling area - 6. Vest	2	2	4	4	4	5
Western countries	50-54 years	Women	Polling area - 6. Nord	6	8	6	7	8	7
Western countries	50-54 years	Women	Polling area - 6. Øst	2	0	1	3	3	5
Western countries	50-54 years	Women	Polling area - 6. Syd	2	2	2	1	1	2
Western countries	50-54 years	Women	Polling area - 7. Brønshøj	1	1	1	2	3	3
Western countries	50-54 years	Women	Polling area - 7. Nord	2	3	1	0	0	3
Western countries	50-54 years	Women	Polling area - 7. Syd	4	4	3	4	5	7
Western countries	50-54 years	Women	Polling area - 7. Øst	4	8	8	10	10	13
Western countries	50-54 years	Women	Polling area - 7. Vest	6	7	6	6	5	5
Western countries	50-54 years	Women	Polling area - 7. Nordvest	2	3	4	3	3	4
Western countries	50-54 years	Women	Polling area - 7. Katrinedal	0	0	1	0	1	3
Western countries	50-54 years	Women	Polling area - 7. Kirkebjerg	2	1	1	0	3	5
Western countries	50-54 years	Women	Polling area - 7. Vanløse	6	6	9	11	8	6
Western countries	50-54 years	Women	Polling area - 8. Valby	2	3	4	6	7	8
Western countries	50-54 years	Women	Polling area - 8. Nord	3	4	2	2	4	6
Western countries	50-54 years	Women	Polling area - 8. Syd	1	1	0	1	1	1
Western countries	50-54 years	Women	Polling area - 8. Vest	3	3	2	4	5	4
Western countries	50-54 years	Women	Polling area - 8. Sydøst	2	2	2	3	3	4
Western countries	50-54 years	Women	Polling area - 8. Midt	1	1	1	1	2	2
Western countries	50-54 years	Women	Polling area - 9. Vesterbro	7	7	7	7	8	7
Western countries	50-54 years	Women	Polling area - 9. Nord	0	3	6	6	6	7
Western countries	50-54 years	Women	Polling area - 9. Syd	2	2	1	2	6	6
Western countries	50-54 years	Women	Polling area - 9. Øst	7	10	12	10	8	11
Western countries	50-54 years	Women	Polling area - 9. Vest	1	2	3	4	6	6
Western countries	50-54 years	Women	Polling area - 9. Midt	2	1	3	4	5	5
Western countries	50-54 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0
Western countries	55-59 years	Men	Copenhagen total	249	268	273	270	316	359
Western countries	55-59 years	Men	District - Indre By	36	31	36	40	48	58
Western countries	55-59 years	Men	District - Østerbro	32	37	36	40	49	57
Western countries	55-59 years	Men	District - Nørrebro	46	49	44	45	55	63
Western countries	55-59 years	Men	District - Vesterbro/Kongens Enghave	45	44	43	47	53	50
Western countries	55-59 years	Men	District - Valby	20	26	28	15	17	26
Western countries	55-59 years	Men	District - Vanløse	16	14	19	13	8	10
Western countries	55-59 years	Men	District - Brønshøj-Husum	9	9	13	12	13	15
Western countries	55-59 years	Men	District - Bispebjerg	11	15	14	19	25	25
Western countries	55-59 years	Men	District - Amager Øst	14	17	15	17	18	17
Western countries	55-59 years	Men	District - Amager Vest	13	15	17	20	26	29
Western countries	55-59 years	Men	District - Unlocated	7	11	8	2	4	9
Western countries	55-59 years	Men	Polling area - 1. Østerbro	13	12	11	11	12	13
Western countries	55-59 years	Men	Polling area - 1. Øst	2	3	2	1	3	3
Western countries	55-59 years	Men	Polling area - 1. Nord	3	6	5	6	5	10
Western countries	55-59 years	Men	Polling area - 1. Syd	2	5	8	10	13	10
Western countries	55-59 years	Men	Polling area - 1. Vest	9	8	7	7	10	12
Western countries	55-59 years	Men	Polling area - 1. Nordvest	3	3	3	5	6	9
Western countries	55-59 years	Men	Polling area - 2. Sundbyvester	7	5	5	6	4	3
Western countries	55-59 years	Men	Polling area - 2. Nord	3	6	5	4	7	13
Western countries	55-59 years	Men	Polling area - 2. Syd	0	0	2	1	1	1
Western countries	55-59 years	Men	Polling area - 2. Øst	3	3	4	6	8	8
Western countries	55-59 years	Men	Polling area - 2. Vest	0	1	1	3	6	4
Western countries	55-59 years	Men	Polling area - 3. Indre By	18	21	20	13	17	28
Western countries	55-59 years	Men	Polling area - 3. Nord	6	2	6	6	8	10
Western countries	55-59 years	Men	Polling area - 3. Syd	9	9	6	7	11	13
Western countries	55-59 years	Men	Polling area - 3. Øst	10	10	12	16	16	16
Western countries	55-59 years	Men	Polling area - 4. Sundbyøster	2	3	1	3	5	6
Western countries	55-59 years	Men	Polling area - 4. Nord	5	7	8	6	5	7
Western countries	55-59 years	Men	Polling area - 4. Syd	2	4	4	5	4	3
Western countries	55-59 years	Men	Polling area - 4. Øst	5	3	2	3	4	1
Western countries	55-59 years	Men	Polling area - 5. Nørrebro	4	7	8	6	7	8
Western countries	55-59 years	Men	Polling area - 5. Nord	5	6	6	8	10	12
Western countries	55-59 years	Men	Polling area - 5. Nørrebrohallen	6	7	7	9	12	11
Western countries	55-59 years	Men	Polling area - 5. Syd	6	6	6	5	4	6
Western countries	55-59 years	Men	Polling area - 5. Øst	7	8	10	11	11	9
Western countries	55-59 years	Men	Polling area - 5. Vest	2	3	3	2	3	4
Western countries	55-59 years	Men	Polling area - 5. Nordvest	16	12	4	4	8	13
Western countries	55-59 years	Men	Polling area - 6. Bispebjerg	0	3	3	5	5	7
Western countries	55-59 years	Men	Polling area - 6. Vest	5	5	3	3	4	4
Western countries	55-59 years	Men	Polling area - 6. Nord	0	2	1	2	3	2
Western countries	55-59 years	Men	Polling area - 6. Øst	2	3	4	4	6	6
Western countries	55-59 years	Men	Polling area - 6. Syd	4	2	3	5	7	6
Western countries	55-59 years	Men	Polling area - 7. Brønshøj	0	0	1	1	0	0
Western countries	55-59 years	Men	Polling area - 7. Nord	0	0	1	0	0	1
Western countries	55-59 years	Men	Polling area - 7. Syd	4	3	3	3	1	1
Western countries	55-59 years	Men	Polling area - 7. Øst	5	4	6	7	9	9
Western countries	55-59 years	Men	Polling area - 7. Vest	3	3	3	2	2	2
Western countries	55-59 years	Men	Polling area - 7. Nordvest	3	3	3	2	2	3
