citizenship	age	sex	district	2003Q4	2004Q4	2005Q4	2006Q4	2007Q4	2008Q4
Western countries	55-59 years	Women	Polling area - 7. Vanløse	8	10	9	9	9	7
Western countries	55-59 years	Women	Polling area - 8. Valby	6	9	11	13	13	11
Western countries	55-59 years	Women	Polling area - 8. Nord	5	5	7	9	7	7
Western countries	55-59 years	Women	Polling area - 8. Syd	4	5	5	5	4	8
Western countries	55-59 years	Women	Polling area - 8. Vest	6	4	5	4	4	2
Western countries	55-59 years	Women	Polling area - 8. Sydøst	1	2	2	2	2	2
Western countries	55-59 years	Women	Polling area - 8. Midt	4	6	5	6	5	3
Western countries	55-59 years	Women	Polling area - 9. Vesterbro	4	4	6	7	8	6
Western countries	55-59 years	Women	Polling area - 9. Nord	6	4	4	6	7	9
Western countries	55-59 years	Women	Polling area - 9. Syd	11	9	12	15	15	12
Western countries	55-59 years	Women	Polling area - 9. Øst	5	6	9	10	12	16
Western countries	55-59 years	Women	Polling area - 9. Vest	7	7	5	7	4	8
Western countries	55-59 years	Women	Polling area - 9. Midt	2	3	3	2	2	3
Western countries	55-59 years	Women	Polling area - 9. Sydhavn	0	0	1	1	2	3
Western countries	60-64 years	Men	Copenhagen total	354	378	372	407	431	497
Western countries	60-64 years	Men	District - Indre By	71	77	82	78	77	91
Western countries	60-64 years	Men	District - Østerbro	47	51	47	49	58	66
Western countries	60-64 years	Men	District - Nørrebro	56	54	48	50	51	53
Western countries	60-64 years	Men	District - Vesterbro/Kongens Enghave	40	44	44	48	49	58
Western countries	60-64 years	Men	District - Valby	25	28	22	25	31	34
Western countries	60-64 years	Men	District - Vanløse	13	15	15	19	21	28
Western countries	60-64 years	Men	District - Brønshøj-Husum	23	20	18	20	20	20
Western countries	60-64 years	Men	District - Bispebjerg	23	22	30	37	45	52
Western countries	60-64 years	Men	District - Amager Øst	25	28	25	30	28	37
Western countries	60-64 years	Men	District - Amager Vest	27	30	37	45	47	51
Western countries	60-64 years	Men	District - Unlocated	4	9	4	6	4	7
Western countries	60-64 years	Men	Polling area - 1. Østerbro	9	9	9	10	10	11
Western countries	60-64 years	Men	Polling area - 1. Øst	2	2	1	2	6	6
Western countries	60-64 years	Men	Polling area - 1. Nord	5	8	8	7	9	9
Western countries	60-64 years	Men	Polling area - 1. Syd	11	10	13	12	9	12
Western countries	60-64 years	Men	Polling area - 1. Vest	10	10	7	9	13	15
Western countries	60-64 years	Men	Polling area - 1. Nordvest	10	12	9	9	11	13
Western countries	60-64 years	Men	Polling area - 2. Sundbyvester	9	14	13	17	22	18
Western countries	60-64 years	Men	Polling area - 2. Nord	11	7	10	9	7	11
Western countries	60-64 years	Men	Polling area - 2. Syd	1	1	2	2	2	3
Western countries	60-64 years	Men	Polling area - 2. Øst	1	3	3	7	8	9
Western countries	60-64 years	Men	Polling area - 2. Vest	5	5	9	10	8	10
Western countries	60-64 years	Men	Polling area - 3. Indre By	25	30	23	26	25	23
Western countries	60-64 years	Men	Polling area - 3. Nord	16	16	15	16	16	20
Western countries	60-64 years	Men	Polling area - 3. Syd	15	17	22	16	18	20
Western countries	60-64 years	Men	Polling area - 3. Øst	19	23	26	26	22	35
Western countries	60-64 years	Men	Polling area - 4. Sundbyøster	4	3	3	6	7	11
Western countries	60-64 years	Men	Polling area - 4. Nord	7	11	6	9	7	12
Western countries	60-64 years	Men	Polling area - 4. Syd	5	6	5	5	4	5
Western countries	60-64 years	Men	Polling area - 4. Øst	9	8	11	10	10	9
Western countries	60-64 years	Men	Polling area - 5. Nørrebro	10	9	7	5	3	5
Western countries	60-64 years	Men	Polling area - 5. Nord	7	4	4	4	5	7
Western countries	60-64 years	Men	Polling area - 5. Nørrebrohallen	9	9	8	8	7	7
Western countries	60-64 years	Men	Polling area - 5. Syd	13	14	11	10	9	7
Western countries	60-64 years	Men	Polling area - 5. Øst	2	3	2	3	5	5
Western countries	60-64 years	Men	Polling area - 5. Vest	7	8	7	7	7	8
Western countries	60-64 years	Men	Polling area - 5. Nordvest	8	7	9	13	15	14
Western countries	60-64 years	Men	Polling area - 6. Bispebjerg	4	6	5	6	9	10
Western countries	60-64 years	Men	Polling area - 6. Vest	4	5	5	6	7	9
Western countries	60-64 years	Men	Polling area - 6. Nord	3	4	9	10	14	16
Western countries	60-64 years	Men	Polling area - 6. Øst	4	2	4	4	2	5
Western countries	60-64 years	Men	Polling area - 6. Syd	8	5	7	11	13	12
Western countries	60-64 years	Men	Polling area - 7. Brønshøj	0	0	0	1	2	1
Western countries	60-64 years	Men	Polling area - 7. Nord	4	4	5	7	5	4
Western countries	60-64 years	Men	Polling area - 7. Syd	4	7	6	8	5	6
Western countries	60-64 years	Men	Polling area - 7. Øst	6	5	4	4	5	7
Western countries	60-64 years	Men	Polling area - 7. Vest	4	4	3	3	4	4
Western countries	60-64 years	Men	Polling area - 7. Nordvest	9	7	6	5	4	4
Western countries	60-64 years	Men	Polling area - 7. Katrinedal	1	1	0	0	1	4
Western countries	60-64 years	Men	Polling area - 7. Kirkebjerg	0	0	0	0	1	3
Western countries	60-64 years	Men	Polling area - 7. Vanløse	8	7	9	11	14	15
Western countries	60-64 years	Men	Polling area - 8. Valby	7	7	5	3	6	6
Western countries	60-64 years	Men	Polling area - 8. Nord	7	6	4	4	2	5
Western countries	60-64 years	Men	Polling area - 8. Syd	2	3	5	5	6	7
Western countries	60-64 years	Men	Polling area - 8. Vest	3	5	4	6	8	7
Western countries	60-64 years	Men	Polling area - 8. Sydøst	4	5	2	5	5	5
Western countries	60-64 years	Men	Polling area - 8. Midt	2	2	2	2	4	4
Western countries	60-64 years	Men	Polling area - 9. Vesterbro	5	6	9	9	13	15
Western countries	60-64 years	Men	Polling area - 9. Nord	9	11	12	16	10	11
Western countries	60-64 years	Men	Polling area - 9. Syd	8	8	7	8	8	8
Western countries	60-64 years	Men	Polling area - 9. Øst	9	8	5	4	8	12
Western countries	60-64 years	Men	Polling area - 9. Vest	4	8	8	8	6	7
Western countries	60-64 years	Men	Polling area - 9. Midt	5	3	3	3	3	4
Western countries	60-64 years	Men	Polling area - 9. Sydhavn	0	0	0	0	1	1
Western countries	60-64 years	Women	Copenhagen total	274	294	326	357	414	439
Western countries	60-64 years	Women	District - Indre By	61	66	71	83	102	98
Western countries	60-64 years	Women	District - Østerbro	56	56	59	66	72	79
Western countries	60-64 years	Women	District - Nørrebro	22	28	32	31	40	42
Western countries	60-64 years	Women	District - Vesterbro/Kongens Enghave	30	29	33	33	31	34
Western countries	60-64 years	Women	District - Valby	9	12	13	14	23	25
Western countries	60-64 years	Women	District - Vanløse	15	13	15	18	19	23
Western countries	60-64 years	Women	District - Brønshøj-Husum	18	18	23	20	22	26
Western countries	60-64 years	Women	District - Bispebjerg	19	18	21	23	29	30
Western countries	60-64 years	Women	District - Amager Øst	18	26	23	31	33	33
Western countries	60-64 years	Women	District - Amager Vest	24	26	34	37	42	46
Western countries	60-64 years	Women	District - Unlocated	2	2	2	1	1	3
Western countries	60-64 years	Women	Polling area - 1. Østerbro	9	8	8	12	18	21
Western countries	60-64 years	Women	Polling area - 1. Øst	6	4	3	7	7	14
Western countries	60-64 years	Women	Polling area - 1. Nord	9	9	9	8	10	10
Western countries	60-64 years	Women	Polling area - 1. Syd	10	15	18	18	17	19
Western countries	60-64 years	Women	Polling area - 1. Vest	13	9	11	13	10	6
Western countries	60-64 years	Women	Polling area - 1. Nordvest	9	11	10	8	10	9
Western countries	60-64 years	Women	Polling area - 2. Sundbyvester	4	7	12	17	18	18
Western countries	60-64 years	Women	Polling area - 2. Nord	9	9	13	11	12	15
Western countries	60-64 years	Women	Polling area - 2. Syd	2	2	2	2	2	1
Western countries	60-64 years	Women	Polling area - 2. Øst	6	5	3	4	6	6
Western countries	60-64 years	Women	Polling area - 2. Vest	3	3	4	3	4	6
Western countries	60-64 years	Women	Polling area - 3. Indre By	14	12	12	11	18	18
Western countries	60-64 years	Women	Polling area - 3. Nord	11	11	11	15	21	16
Western countries	60-64 years	Women	Polling area - 3. Syd	13	16	17	17	16	18
Western countries	60-64 years	Women	Polling area - 3. Øst	25	29	33	41	48	49
Western countries	60-64 years	Women	Polling area - 4. Sundbyøster	4	4	1	2	1	4
Western countries	60-64 years	Women	Polling area - 4. Nord	4	7	4	7	8	10
Western countries	60-64 years	Women	Polling area - 4. Syd	5	5	5	7	7	4
Western countries	60-64 years	Women	Polling area - 4. Øst	5	10	13	15	17	15
Western countries	60-64 years	Women	Polling area - 5. Nørrebro	2	1	1	2	4	4
Western countries	60-64 years	Women	Polling area - 5. Nord	6	5	5	5	3	4
Western countries	60-64 years	Women	Polling area - 5. Nørrebrohallen	3	6	7	7	6	7
Western countries	60-64 years	Women	Polling area - 5. Syd	2	3	4	3	8	9
Western countries	60-64 years	Women	Polling area - 5. Øst	5	8	7	6	9	7
Western countries	60-64 years	Women	Polling area - 5. Vest	3	4	5	5	7	7
Western countries	60-64 years	Women	Polling area - 5. Nordvest	1	1	3	3	3	4
Western countries	60-64 years	Women	Polling area - 6. Bispebjerg	3	1	3	2	5	5
Western countries	60-64 years	Women	Polling area - 6. Vest	4	4	4	4	5	5
Western countries	60-64 years	Women	Polling area - 6. Nord	9	10	9	10	10	8
Western countries	60-64 years	Women	Polling area - 6. Øst	1	2	2	4	6	7
Western countries	60-64 years	Women	Polling area - 6. Syd	2	1	3	3	3	5
Western countries	60-64 years	Women	Polling area - 7. Brønshøj	1	1	1	1	1	1
Western countries	60-64 years	Women	Polling area - 7. Nord	1	1	2	3	2	2
Western countries	60-64 years	Women	Polling area - 7. Syd	1	2	3	3	5	6
Western countries	60-64 years	Women	Polling area - 7. Øst	9	8	10	8	9	11
Western countries	60-64 years	Women	Polling area - 7. Vest	4	4	5	6	8	8
Western countries	60-64 years	Women	Polling area - 7. Nordvest	3	4	5	3	3	5
Western countries	60-64 years	Women	Polling area - 7. Katrinedal	5	3	4	4	4	4
Western countries	60-64 years	Women	Polling area - 7. Kirkebjerg	1	2	3	2	2	4
Western countries	60-64 years	Women	Polling area - 7. Vanløse	8	6	5	8	7	8
Western countries	60-64 years	Women	Polling area - 8. Valby	1	1	2	2	5	6
Western countries	60-64 years	Women	Polling area - 8. Nord	1	2	2	2	5	6
Western countries	60-64 years	Women	Polling area - 8. Syd	0	2	2	2	2	3
Western countries	60-64 years	Women	Polling area - 8. Vest	2	4	3	4	5	6
Western countries	60-64 years	Women	Polling area - 8. Sydøst	5	3	3	3	3	1
Western countries	60-64 years	Women	Polling area - 8. Midt	0	0	1	1	3	3
Western countries	60-64 years	Women	Polling area - 9. Vesterbro	5	5	5	4	3	3
Western countries	60-64 years	Women	Polling area - 9. Nord	3	2	5	3	4	4
Western countries	60-64 years	Women	Polling area - 9. Syd	2	5	7	8	9	13
Western countries	60-64 years	Women	Polling area - 9. Øst	9	8	7	7	5	4
Western countries	60-64 years	Women	Polling area - 9. Vest	5	4	4	6	6	7
Western countries	60-64 years	Women	Polling area - 9. Midt	6	5	5	4	3	2
Western countries	60-64 years	Women	Polling area - 9. Sydhavn	0	0	0	1	1	1
Western countries	65-69 years	Men	Copenhagen total	207	224	252	255	281	285
Western countries	65-69 years	Men	District - Indre By	37	40	46	57	57	58
Western countries	65-69 years	Men	District - Østerbro	30	31	36	30	35	39
Western countries	65-69 years	Men	District - Nørrebro	29	31	35	38	46	42
Western countries	65-69 years	Men	District - Vesterbro/Kongens Enghave	25	27	32	28	33	27
Western countries	65-69 years	Men	District - Valby	15	16	20	22	23	22
Western countries	65-69 years	Men	District - Vanløse	11	10	9	7	11	11
Western countries	65-69 years	Men	District - Brønshøj-Husum	6	9	9	9	10	15
Western countries	65-69 years	Men	District - Bispebjerg	16	22	22	20	20	23
Western countries	65-69 years	Men	District - Amager Øst	15	15	17	18	25	21
Western countries	65-69 years	Men	District - Amager Vest	23	21	23	22	19	26
Western countries	65-69 years	Men	District - Unlocated	0	2	3	4	2	1
Western countries	65-69 years	Men	Polling area - 1. Østerbro	8	4	5	3	5	5
Western countries	65-69 years	Men	Polling area - 1. Øst	2	2	1	1	2	3
Western countries	65-69 years	Men	Polling area - 1. Nord	3	3	3	1	1	1
Western countries	65-69 years	Men	Polling area - 1. Syd	6	6	4	5	8	10
Western countries	65-69 years	Men	Polling area - 1. Vest	6	9	14	14	13	13
Western countries	65-69 years	Men	Polling area - 1. Nordvest	5	7	9	6	6	7
Western countries	65-69 years	Men	Polling area - 2. Sundbyvester	7	2	4	3	3	8
Western countries	65-69 years	Men	Polling area - 2. Nord	7	8	9	8	5	8
Western countries	65-69 years	Men	Polling area - 2. Syd	0	0	0	1	1	2
Western countries	65-69 years	Men	Polling area - 2. Øst	6	7	5	7	4	1
Western countries	65-69 years	Men	Polling area - 2. Vest	3	4	5	3	6	7
Western countries	65-69 years	Men	Polling area - 3. Indre By	11	10	15	20	17	21
Western countries	65-69 years	Men	Polling area - 3. Nord	6	9	11	14	14	13
Western countries	65-69 years	Men	Polling area - 3. Syd	10	12	12	12	9	7
Western countries	65-69 years	Men	Polling area - 3. Øst	10	11	11	15	19	18
Western countries	65-69 years	Men	Polling area - 4. Sundbyøster	5	7	6	6	8	6
Western countries	65-69 years	Men	Polling area - 4. Nord	4	2	2	4	7	6
Western countries	65-69 years	Men	Polling area - 4. Syd	3	2	4	3	3	2
Western countries	65-69 years	Men	Polling area - 4. Øst	3	4	5	5	7	7
Western countries	65-69 years	Men	Polling area - 5. Nørrebro	2	2	3	5	7	6
Western countries	65-69 years	Men	Polling area - 5. Nord	6	7	7	5	6	3
Western countries	65-69 years	Men	Polling area - 5. Nørrebrohallen	6	6	6	8	9	8
Western countries	65-69 years	Men	Polling area - 5. Syd	5	4	4	6	9	11
Western countries	65-69 years	Men	Polling area - 5. Øst	4	4	5	3	2	0
Western countries	65-69 years	Men	Polling area - 5. Vest	2	3	4	5	4	6
Western countries	65-69 years	Men	Polling area - 5. Nordvest	4	5	6	6	9	8
Western countries	65-69 years	Men	Polling area - 6. Bispebjerg	2	3	4	5	5	5
Western countries	65-69 years	Men	Polling area - 6. Vest	2	2	3	2	2	2
Western countries	65-69 years	Men	Polling area - 6. Nord	3	4	4	4	3	5
Western countries	65-69 years	Men	Polling area - 6. Øst	3	4	4	4	5	4
Western countries	65-69 years	Men	Polling area - 6. Syd	6	9	7	5	5	7
Western countries	65-69 years	Men	Polling area - 7. Brønshøj	0	0	0	0	0	0
Western countries	65-69 years	Men	Polling area - 7. Nord	0	1	0	0	2	3
Western countries	65-69 years	Men	Polling area - 7. Syd	0	0	0	1	4	4
Western countries	65-69 years	Men	Polling area - 7. Øst	4	6	6	5	2	3
Western countries	65-69 years	Men	Polling area - 7. Vest	1	1	2	1	2	3
Western countries	65-69 years	Men	Polling area - 7. Nordvest	1	1	1	3	4	6
Western countries	65-69 years	Men	Polling area - 7. Katrinedal	1	1	2	2	1	1
Western countries	65-69 years	Men	Polling area - 7. Kirkebjerg	4	2	2	1	2	1
Western countries	65-69 years	Men	Polling area - 7. Vanløse	6	7	5	3	4	5
Western countries	65-69 years	Men	Polling area - 8. Valby	2	3	4	8	9	7
Western countries	65-69 years	Men	Polling area - 8. Nord	1	2	3	2	4	3
Western countries	65-69 years	Men	Polling area - 8. Syd	3	3	3	2	1	0
Western countries	65-69 years	Men	Polling area - 8. Vest	3	3	3	4	4	4
Western countries	65-69 years	Men	Polling area - 8. Sydøst	1	1	3	2	2	4
Western countries	65-69 years	Men	Polling area - 8. Midt	5	4	4	4	3	4
Western countries	65-69 years	Men	Polling area - 9. Vesterbro	5	5	8	8	7	6
Western countries	65-69 years	Men	Polling area - 9. Nord	7	6	4	5	7	6
Western countries	65-69 years	Men	Polling area - 9. Syd	4	6	5	5	8	7
Western countries	65-69 years	Men	Polling area - 9. Øst	5	4	9	5	5	2
Western countries	65-69 years	Men	Polling area - 9. Vest	1	2	4	3	4	3
Western countries	65-69 years	Men	Polling area - 9. Midt	3	4	2	2	2	3
Western countries	65-69 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0
Western countries	65-69 years	Women	Copenhagen total	164	183	186	201	219	235
Western countries	65-69 years	Women	District - Indre By	26	33	38	43	46	59
Western countries	65-69 years	Women	District - Østerbro	32	42	43	42	45	52
Western countries	65-69 years	Women	District - Nørrebro	17	14	17	20	22	20
Western countries	65-69 years	Women	District - Vesterbro/Kongens Enghave	19	19	15	13	20	24
Western countries	65-69 years	Women	District - Valby	5	6	7	5	5	6
Western countries	65-69 years	Women	District - Vanløse	13	15	13	11	12	9
Western countries	65-69 years	Women	District - Brønshøj-Husum	14	13	12	17	17	15
Western countries	65-69 years	Women	District - Bispebjerg	10	13	11	12	11	14
Western countries	65-69 years	Women	District - Amager Øst	14	11	15	17	17	13
Western countries	65-69 years	Women	District - Amager Vest	14	16	15	20	23	22
Western countries	65-69 years	Women	District - Unlocated	0	1	0	1	1	1
Western countries	65-69 years	Women	Polling area - 1. Østerbro	3	5	6	9	12	11
Western countries	65-69 years	Women	Polling area - 1. Øst	3	4	4	3	2	3
Western countries	65-69 years	Women	Polling area - 1. Nord	12	14	11	11	9	8
Western countries	65-69 years	Women	Polling area - 1. Syd	6	7	8	8	8	9
Western countries	65-69 years	Women	Polling area - 1. Vest	7	9	10	7	9	12
Western countries	65-69 years	Women	Polling area - 1. Nordvest	1	3	4	4	5	9
Western countries	65-69 years	Women	Polling area - 2. Sundbyvester	5	4	4	4	2	3
Western countries	65-69 years	Women	Polling area - 2. Nord	3	6	5	9	9	8
Western countries	65-69 years	Women	Polling area - 2. Syd	0	0	0	0	0	2
Western countries	65-69 years	Women	Polling area - 2. Øst	2	3	4	3	5	4
Western countries	65-69 years	Women	Polling area - 2. Vest	4	3	2	4	7	5
Western countries	65-69 years	Women	Polling area - 3. Indre By	6	9	11	14	13	15
Western countries	65-69 years	Women	Polling area - 3. Nord	6	5	5	2	4	12
Western countries	65-69 years	Women	Polling area - 3. Syd	4	5	5	6	7	10
Western countries	65-69 years	Women	Polling area - 3. Øst	10	15	17	22	23	23
Western countries	65-69 years	Women	Polling area - 4. Sundbyøster	2	2	2	1	1	2
Western countries	65-69 years	Women	Polling area - 4. Nord	8	7	9	9	8	5
Western countries	65-69 years	Women	Polling area - 4. Syd	2	2	2	3	3	3
Western countries	65-69 years	Women	Polling area - 4. Øst	2	0	2	4	5	3
Western countries	65-69 years	Women	Polling area - 5. Nørrebro	2	0	0	0	1	1
Western countries	65-69 years	Women	Polling area - 5. Nord	7	6	6	6	5	4
Western countries	65-69 years	Women	Polling area - 5. Nørrebrohallen	2	1	1	2	2	3
Western countries	65-69 years	Women	Polling area - 5. Syd	1	2	3	4	4	2
Western countries	65-69 years	Women	Polling area - 5. Øst	2	3	4	5	6	5
Western countries	65-69 years	Women	Polling area - 5. Vest	1	1	2	2	4	4
Western countries	65-69 years	Women	Polling area - 5. Nordvest	2	1	1	1	0	1
Western countries	65-69 years	Women	Polling area - 6. Bispebjerg	0	1	1	1	1	1
Western countries	65-69 years	Women	Polling area - 6. Vest	5	5	2	2	1	2
Western countries	65-69 years	Women	Polling area - 6. Nord	1	3	4	5	6	9
Western countries	65-69 years	Women	Polling area - 6. Øst	1	1	1	0	0	1
Western countries	65-69 years	Women	Polling area - 6. Syd	3	3	3	4	3	1
Western countries	65-69 years	Women	Polling area - 7. Brønshøj	2	2	1	1	1	1
Western countries	65-69 years	Women	Polling area - 7. Nord	2	1	1	1	2	1
Western countries	65-69 years	Women	Polling area - 7. Syd	2	2	1	2	1	1
Western countries	65-69 years	Women	Polling area - 7. Øst	4	3	4	7	8	8
Western countries	65-69 years	Women	Polling area - 7. Vest	1	2	2	4	3	3
Western countries	65-69 years	Women	Polling area - 7. Nordvest	5	5	4	4	3	2
Western countries	65-69 years	Women	Polling area - 7. Katrinedal	1	2	3	3	3	2
Western countries	65-69 years	Women	Polling area - 7. Kirkebjerg	4	4	3	2	2	2
Western countries	65-69 years	Women	Polling area - 7. Vanløse	6	7	6	4	6	4
Western countries	65-69 years	Women	Polling area - 8. Valby	2	2	2	1	1	1
Western countries	65-69 years	Women	Polling area - 8. Nord	2	1	1	1	1	0
Western countries	65-69 years	Women	Polling area - 8. Syd	0	0	0	0	0	0
Western countries	65-69 years	Women	Polling area - 8. Vest	0	1	2	2	2	2
Western countries	65-69 years	Women	Polling area - 8. Sydøst	1	2	2	1	1	3
Western countries	65-69 years	Women	Polling area - 8. Midt	0	0	0	0	0	0
Western countries	65-69 years	Women	Polling area - 9. Vesterbro	6	5	4	4	4	5
Western countries	65-69 years	Women	Polling area - 9. Nord	1	1	1	0	1	3
Western countries	65-69 years	Women	Polling area - 9. Syd	8	6	4	2	3	3
Western countries	65-69 years	Women	Polling area - 9. Øst	1	2	2	3	4	6
Western countries	65-69 years	Women	Polling area - 9. Vest	1	3	2	1	3	3
Western countries	65-69 years	Women	Polling area - 9. Midt	2	2	2	3	5	4
Western countries	65-69 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0
Western countries	70-74 years	Men	Copenhagen total	97	111	127	134	148	156
Western countries	70-74 years	Men	District - Indre By	18	20	22	22	26	28
Western countries	70-74 years	Men	District - Østerbro	15	17	21	25	28	22
Western countries	70-74 years	Men	District - Nørrebro	14	15	17	18	14	19
Western countries	70-74 years	Men	District - Vesterbro/Kongens Enghave	11	16	18	14	12	17
Western countries	70-74 years	Men	District - Valby	10	8	9	9	13	12
Western countries	70-74 years	Men	District - Vanløse	5	7	5	7	8	7
Western countries	70-74 years	Men	District - Brønshøj-Husum	4	5	6	8	10	9
Western countries	70-74 years	Men	District - Bispebjerg	7	7	9	9	9	12
Western countries	70-74 years	Men	District - Amager Øst	5	6	7	6	8	7
Western countries	70-74 years	Men	District - Amager Vest	7	9	12	15	19	22
Western countries	70-74 years	Men	District - Unlocated	1	1	1	1	1	1
Western countries	70-74 years	Men	Polling area - 1. Østerbro	5	7	7	9	8	6
Western countries	70-74 years	Men	Polling area - 1. Øst	2	1	2	2	2	1
Western countries	70-74 years	Men	Polling area - 1. Nord	1	1	0	1	1	2
Western countries	70-74 years	Men	Polling area - 1. Syd	3	3	5	5	5	5
Western countries	70-74 years	Men	Polling area - 1. Vest	3	4	5	4	7	5
Western countries	70-74 years	Men	Polling area - 1. Nordvest	1	1	2	4	5	3
Western countries	70-74 years	Men	Polling area - 2. Sundbyvester	1	3	4	4	3	3
Western countries	70-74 years	Men	Polling area - 2. Nord	3	3	3	4	8	6
Western countries	70-74 years	Men	Polling area - 2. Syd	1	1	1	1	0	0
Western countries	70-74 years	Men	Polling area - 2. Øst	1	1	3	2	4	7
Western countries	70-74 years	Men	Polling area - 2. Vest	1	1	1	4	4	6
Western countries	70-74 years	Men	Polling area - 3. Indre By	7	9	8	7	7	9
Western countries	70-74 years	Men	Polling area - 3. Nord	2	2	2	1	3	6
Western countries	70-74 years	Men	Polling area - 3. Syd	2	3	4	6	8	6
Western countries	70-74 years	Men	Polling area - 3. Øst	8	7	9	9	9	8
Western countries	70-74 years	Men	Polling area - 4. Sundbyøster	0	0	1	1	2	3
Western countries	70-74 years	Men	Polling area - 4. Nord	2	3	3	3	3	2
Western countries	70-74 years	Men	Polling area - 4. Syd	1	1	1	0	1	0
Western countries	70-74 years	Men	Polling area - 4. Øst	2	2	2	2	2	2
Western countries	70-74 years	Men	Polling area - 5. Nørrebro	2	2	3	1	1	1
Western countries	70-74 years	Men	Polling area - 5. Nord	1	1	2	4	3	4
Western countries	70-74 years	Men	Polling area - 5. Nørrebrohallen	3	2	3	2	2	3
Western countries	70-74 years	Men	Polling area - 5. Syd	1	2	1	1	0	0
Western countries	70-74 years	Men	Polling area - 5. Øst	0	1	1	3	3	5
Western countries	70-74 years	Men	Polling area - 5. Vest	1	0	0	1	2	2
Western countries	70-74 years	Men	Polling area - 5. Nordvest	6	7	7	6	3	4
Western countries	70-74 years	Men	Polling area - 6. Bispebjerg	1	1	0	0	0	2
Western countries	70-74 years	Men	Polling area - 6. Vest	1	1	3	2	2	2
Western countries	70-74 years	Men	Polling area - 6. Nord	2	2	1	1	1	2
Western countries	70-74 years	Men	Polling area - 6. Øst	1	0	0	0	0	1
Western countries	70-74 years	Men	Polling area - 6. Syd	2	3	5	6	6	5
Western countries	70-74 years	Men	Polling area - 7. Brønshøj	0	0	0	0	0	1
Western countries	70-74 years	Men	Polling area - 7. Nord	0	0	0	0	0	1
Western countries	70-74 years	Men	Polling area - 7. Syd	3	3	2	1	2	1
Western countries	70-74 years	Men	Polling area - 7. Øst	4	4	4	5	7	5
Western countries	70-74 years	Men	Polling area - 7. Vest	1	1	2	2	2	1
Western countries	70-74 years	Men	Polling area - 7. Nordvest	0	1	1	1	1	1
Western countries	70-74 years	Men	Polling area - 7. Katrinedal	0	1	0	0	1	1
Western countries	70-74 years	Men	Polling area - 7. Kirkebjerg	0	1	1	2	1	2
Western countries	70-74 years	Men	Polling area - 7. Vanløse	1	1	1	4	4	3
Western countries	70-74 years	Men	Polling area - 8. Valby	5	2	3	2	3	2
Western countries	70-74 years	Men	Polling area - 8. Nord	0	0	0	1	1	1
Western countries	70-74 years	Men	Polling area - 8. Syd	1	2	1	1	1	2
Western countries	70-74 years	Men	Polling area - 8. Vest	2	2	2	2	3	3
Western countries	70-74 years	Men	Polling area - 8. Sydøst	1	0	0	0	0	0
Western countries	70-74 years	Men	Polling area - 8. Midt	1	2	3	3	5	4
Western countries	70-74 years	Men	Polling area - 9. Vesterbro	1	1	1	1	1	3
Western countries	70-74 years	Men	Polling area - 9. Nord	3	5	7	5	4	5
Western countries	70-74 years	Men	Polling area - 9. Syd	1	1	1	1	1	3
Western countries	70-74 years	Men	Polling area - 9. Øst	4	4	2	3	2	3
Western countries	70-74 years	Men	Polling area - 9. Vest	0	0	0	1	1	1
Western countries	70-74 years	Men	Polling area - 9. Midt	2	5	7	3	3	2
Western countries	70-74 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0
Western countries	70-74 years	Women	Copenhagen total	124	121	125	128	125	139
Western countries	70-74 years	Women	District - Indre By	22	19	21	23	22	24
Western countries	70-74 years	Women	District - Østerbro	23	21	20	23	30	33
Western countries	70-74 years	Women	District - Nørrebro	16	16	15	11	9	11
Western countries	70-74 years	Women	District - Vesterbro/Kongens Enghave	7	8	10	11	10	10
Western countries	70-74 years	Women	District - Valby	7	8	7	8	8	7
Western countries	70-74 years	Women	District - Vanløse	9	4	7	10	10	11
Western countries	70-74 years	Women	District - Brønshøj-Husum	11	12	12	9	7	10
Western countries	70-74 years	Women	District - Bispebjerg	13	12	12	10	9	12
Western countries	70-74 years	Women	District - Amager Øst	9	12	14	14	10	10
Western countries	70-74 years	Women	District - Amager Vest	7	8	7	9	10	11
Western countries	70-74 years	Women	District - Unlocated	0	1	0	0	0	0
Western countries	70-74 years	Women	Polling area - 1. Østerbro	3	2	2	2	2	4
Western countries	70-74 years	Women	Polling area - 1. Øst	1	1	1	2	4	3
Western countries	70-74 years	Women	Polling area - 1. Nord	7	8	9	9	13	14
Western countries	70-74 years	Women	Polling area - 1. Syd	5	5	4	2	4	5
Western countries	70-74 years	Women	Polling area - 1. Vest	5	3	2	5	4	6
Western countries	70-74 years	Women	Polling area - 1. Nordvest	2	2	2	3	3	1
Western countries	70-74 years	Women	Polling area - 2. Sundbyvester	1	1	1	1	3	3
Western countries	70-74 years	Women	Polling area - 2. Nord	1	1	2	3	3	5
Western countries	70-74 years	Women	Polling area - 2. Syd	0	0	0	0	0	0
Western countries	70-74 years	Women	Polling area - 2. Øst	4	4	2	2	2	1
Western countries	70-74 years	Women	Polling area - 2. Vest	1	2	2	3	2	2
Western countries	70-74 years	Women	Polling area - 3. Indre By	2	3	2	3	5	6
Western countries	70-74 years	Women	Polling area - 3. Nord	6	6	6	6	5	4
